Gene,GBM_gain,LGG_gain,pval,FDR
PDGFB,13,10,0.6762547896585908,0.7510719147384053
PDGFC,9,4,0.2656173167521872,0.3565782482331588
PDGFD,7,37,1.4519022260184707e-06,8.415541347103587e-06
PDGFRA,90,26,9.222312345586518e-10,6.3649212686589314e-09
PDGFRB,23,9,0.019296343833463993,0.038618402410842516
PDGFRL,22,28,0.31416403313329333,0.4127835039016447
PDHA1,8,11,0.49178571611551897,0.5892482754605763
PDHA2,10,4,0.17837098217268166,0.2582201089521239
PDHB,29,5,3.430961624841727e-05,0.00015839588589570567
PDHX,9,13,0.3917983896250007,0.49140038545083187
PDIA3,9,4,0.2656173167521872,0.3565782482331588
PDIA4,434,164,6.261008938411741e-57,1.4118293128688817e-55
PDIA5,29,5,3.430961624841727e-05,0.00015839588589570567
PDIA6,23,10,0.03391717220291799,0.06171166611866033
PDIK1L,38,13,0.000802640619496415,0.0023497186790637737
PDILT,14,7,0.18742643540703754,0.26771639784505324
PDK1,17,5,0.01644067088269268,0.03358808261682474
PDK2,25,16,0.207361739400897,0.293085401761272
PDK3,10,10,1.0,1.0
PDK4,435,145,2.430258506054162e-66,8.648725650218343e-65
PDLIM1,1,2,0.6161934384448456,0.7006885029578778
PDLIM4,23,9,0.019296343833463993,0.038618402410842516
PDLIM5,13,4,0.04830281501771859,0.08397912432693885
PDLIM7,30,10,0.002048710493951572,0.005470756436373526
PDP1,35,61,0.0027017466009291446,0.007021081580334641
PDPK1,23,10,0.03391717220291799,0.06171166611866033
PDPN,47,11,2.3040384876511416e-06,1.3156673006671042e-05
PDS5A,15,6,0.07713921224233394,0.12530845748570807
PDS5B,4,4,1.0,1.0
PDSS1,11,55,2.9505715653422484e-09,1.987962483997752e-08
PDSS2,14,3,0.012441399992984478,0.02658957522337283
PDYN,177,41,2.0118663024916888e-24,2.910810031870923e-23
PDZD2,29,13,0.018530494144985896,0.037601127159046406
PDZD4,9,13,0.3917983896250007,0.49140038545083187
PDZD7,2,2,1.0,1.0
PDZD8,1,0,1.0,1.0
PDZRN3,28,5,5.949475379404536e-05,0.00025311394121217375
PDZRN4,35,9,9.217119426116123e-05,0.0003692256589528192
PEAK1,10,9,1.0,1.0
PEAR1,59,31,0.005656797046408958,0.01348044716645029
PEBP1,31,14,0.021360507786305095,0.04242720618102499
PEBP4,25,27,0.672032993565514,0.74926440218017
PEG10,436,144,2.496072145032894e-67,8.967945328733014e-66
PEG3,149,29,7.835529819670665e-23,8.620804896103594e-22
PELI1,17,7,0.06267964363089813,0.10431326330328326
PELI2,5,6,0.7687167333522693,0.8394842860299869
PELO,24,9,0.01293946193370139,0.027239254180029083
PELP1,8,6,0.7899543642007077,0.8536145230656375
PEMT,14,7,0.18742643540703754,0.26771639784505324
PEPD,167,29,5.753633069806257e-28,1.1629617959939486e-26
PER1,10,8,0.8138773582697607,0.8696414205973153
PER2,16,6,0.05147633813886318,0.08805919195460157
PER3,32,10,0.0008522401096625325,0.0024698845941551356
PERP,12,1,0.0033433814753536578,0.008472983968420727
PES1,11,10,1.0,1.0
PET112,8,3,0.22555444649456768,0.3137331367468202
PEX1,439,143,2.317885461937439e-69,8.746232127481522e-68
PEX11G,177,47,9.400503717423133e-22,8.198418398853695e-21
PEX12,12,10,0.8310894554740471,0.8795843158780295
PEX14,37,10,8.456282189775842e-05,0.0003463224595747303
PEX19,56,27,0.0019850323713369073,0.005319631718903939
PEX2,33,39,0.39361631565429733,0.4935980150714961
PEX26,17,9,0.16647170218451413,0.2446254426034279
PEX5,51,54,0.6083318882341995,0.6966545903234107
PEX5L,58,12,1.8917264401917045e-08,1.2084197226201198e-07
PEX7,13,2,0.007222109257812128,0.016433581338457962
PF4,8,4,0.38656153385757197,0.486824412198995
PFAS,10,8,0.8138773582697607,0.8696414205973153
PFDN1,25,11,0.027703321755975396,0.05263771332632066
PFDN4,175,43,5.78929572605286e-23,6.502890292734618e-22
PFDN5,33,9,0.00024126236733374698,0.0008171579234592269
PFKFB1,8,32,6.692309482561037e-05,0.00027717899561252525
PFKFB3,16,59,6.150245956783621e-08,3.794757345068875e-07
PFKFB4,31,7,0.00010329003718746068,0.0003977460970464832
PFKP,15,63,2.6307022746414548e-09,1.791740896170765e-08
PFN2,34,4,4.999745792936039e-07,2.952661514680041e-06
PGA3,3,21,0.00010128166992747773,0.0003977460970464832
PGAM1,0,2,0.23838148519734043,0.3277499903592107
PGAM1P5,29,7,0.00028345926172180407,0.0009397331550856631
PGAM2,417,109,8.26443321956443e-76,3.496204453279398e-74
PGAM4,6,18,0.012043130029360017,0.02585982922218011
PGAP1,16,5,0.025995852861648277,0.0497205448645229
PGAP2,10,14,0.4112613220538969,0.5119156206408981
PGAP3,16,11,0.43964061589798575,0.5385857549193205
PGBD3,2,3,0.680022832919075,0.7531403322108161
PGBD5,49,24,0.005132844054450176,0.01228642843636161
PGCP1,47,13,1.3658340478417718e-05,6.913412784121242e-05
PGD,36,11,0.0004708648962629411,0.0014580307241395568
PGGT1B,22,8,0.01551377812090629,0.032003560414803664
PGK1,6,18,0.012043130029360017,0.02585982922218011
PGK2,10,6,0.4530657644335597,0.5501853036519123
PGM2,14,5,0.06259625486846147,0.10431326330328326
PGM2L1,9,31,0.0002794182946135968,0.0009329266226116044
PGM3,11,1,0.006234091590507687,0.01442137823571233
PGM5,34,22,0.16975253296192117,0.24921401548265826
PGPEP1,179,49,1.9559085387783894e-21,1.6586016056111717e-20
PGR,8,36,7.942780450850638e-06,4.1830774856936695e-05
PGRMC1,5,8,0.41187085125875433,0.5119156206408981
PGRMC2,10,4,0.17837098217268166,0.2582201089521239
PGS1,34,26,0.4262287575425032,0.5257579861004774
PHACTR1,13,8,0.3813389782917591,0.48312373679649384
PHACTR2,11,1,0.006234091590507687,0.01442137823571233
PHACTR3,176,46,6.443587331323654e-22,5.866313127495538e-21
PHACTR4,41,14,0.00043896605059576916,0.0013725571825624113
PHAX,20,7,0.01853516742298712,0.037601127159046406
PHB2,51,54,0.6083318882341995,0.6966545903234107
PHC1,47,45,1.0,1.0
PHC2,45,13,3.518754807695726e-05,0.00016086654399383383
PHC3,39,12,0.0002562061629881113,0.00086348836529521
PHEX,11,11,1.0,1.0
PHF10,14,0,0.00011771435092928058,0.00044653551964029696
PHF12,23,7,0.004966241738960657,0.01198145507746652
PHF14,421,102,3.7504774686153046e-82,2.8446803345285176e-80
PHF15,22,9,0.0284785623542344,0.05353499179320218
PHF16,5,12,0.08760451330274163,0.14122419287039223
PHF19,44,25,0.03419223862764333,0.06214438336075851
PHF2,41,23,0.03879432397539926,0.06912828161634386
PHF20,180,42,8.829627949922935e-25,1.3958247637046596e-23
PHF20L1,39,82,1.1671045034981741e-05,6.019084970307548e-05
PHF21A,7,13,0.17729540650903228,0.2582201089521239
PHF21B,11,9,0.8231147798009446,0.8749672822091298
PHF2P2,8,5,0.5800722812261874,0.6703751842597062
PHF3,13,2,0.007222109257812128,0.016433581338457962
PHF8,9,33,0.00010344275980020623,0.0003982320857932574
PHGR1,8,4,0.38656153385757197,0.486824412198995
PHIP,12,0,0.00047565335300277906,0.0014665083258870327
PHKA1,6,20,0.004632053574129008,0.011311248874190154
PHKG1,435,112,8.035272232412135e-84,1.2715937713227733e-81
PHKG2,17,7,0.06267964363089813,0.10431326330328326
PHLDA1,32,9,0.00038673325836441,0.0012247912429600822
PHLDA3,53,25,0.0021507053913035093,0.005727840675048076
PHLDB2,28,5,5.949475379404536e-05,0.00025311394121217375
PHLDB3,142,25,5.1353510166637237e-23,5.85593785635959e-22
PHLPP1,32,10,0.0008522401096625325,0.0024698845941551356
PHOX2B,13,7,0.26129788031550283,0.3561131176478561
PHRF1,9,13,0.3917983896250007,0.49140038545083187
PHTF1,46,12,9.468273046722346e-06,4.9527873429354296e-05
PHTF2,437,120,2.029293902149668e-80,1.1163346455122239e-78
PHYHIPL,4,2,0.6871334366319842,0.7586656338287854
PHYKPL,28,10,0.0047761746050156775,0.011572860635386486
PI15,32,38,0.3875303145978979,0.4879626280398449
PI16,14,7,0.18742643540703754,0.26771639784505324
PI3,176,41,3.78667007685317e-24,5.2172670838698085e-23
PI4K2A,2,2,1.0,1.0
PIANP,51,56,0.47662430821683976,0.5763681742267593
PIAS1,9,7,0.803005578017028,0.8612725161162496
PIAS2,32,8,0.00016191331805785037,0.0005850852287278144
PIAS4,180,44,7.353242217597066e-24,9.495356115552256e-23
PIBF1,3,2,1.0,1.0
PICALM,10,35,9.362246956492396e-05,0.0003744400127632565
PICK1,14,13,1.0,1.0
PID1,14,7,0.18742643540703754,0.26771639784505324
PIEZO2,28,12,0.015751899787214366,0.03245021001431898
PIF1,9,8,1.0,1.0
PIFO,47,13,1.3658340478417718e-05,6.913412784121242e-05
PIGB,8,6,0.7899543642007077,0.8536145230656375
PIGC,52,25,0.003004768974688946,0.0076979905257384155
PIGF,19,8,0.05100892455609041,0.08805919195460157
PIGH,10,3,0.09146582995123384,0.1460792566441144
PIGK,43,14,0.00018491556819071815,0.0006473338002536609
PIGM,58,28,0.0016134661934984443,0.004415276110415386
PIGN,32,10,0.0008522401096625325,0.0024698845941551356
PIGO,33,13,0.006086493114179857,0.014338345660980877
PIGP,32,14,0.015038881716861761,0.031083667165404616
PIH1,16,11,0.43964061589798575,0.5385857549193205
PIH1D1,128,26,1.161975289618652e-18,8.462921871723045e-18
PIH1D2,8,38,2.6504785747826786e-06,1.4964243321836944e-05
PIK3AP1,1,2,0.6161934384448456,0.7006885029578778
PIK3C2A,6,17,0.01909787301443354,0.038618402410842516
PIK3C2B,116,41,4.999959612448918e-10,3.497410035386951e-09
PIK3C2G,46,36,0.3606933907112876,0.46278456571568705
PIK3C3,32,10,0.0008522401096625325,0.0024698845941551356
PIK3CA,54,13,4.256077817324115e-07,2.5354135922480588e-06
PIK3CB,34,4,4.999745792936039e-07,2.952661514680041e-06
PIK3CG,429,157,6.623577510536661e-58,1.6831283765353568e-56
PIK3IP1,13,10,0.6762547896585908,0.7510719147384053
PIK3R1,23,8,0.010210002752726606,0.02235838748038031
PIK3R2,178,47,5.162432934071453e-22,4.7916821881263956e-21
PIK3R3,42,15,0.000557453294827175,0.0016892319575695146
PIK3R4,30,5,1.9686386736206496e-05,9.658613394457666e-05
PIK3R5,10,7,0.6278994251432753,0.7094871391770152
PIK3R6,10,7,0.6278994251432753,0.7094871391770152
PIKFYVE,15,7,0.13213108532119988,0.20021638980463927
PILRA,431,152,4.259721605931774e-61,1.3640191701041233e-59
PIM1,13,7,0.26129788031550283,0.3561131176478561
PIN1P1,44,13,5.6015785800307776e-05,0.0002452609536877616
PIN4,6,20,0.004632053574129008,0.011311248874190154
PINK1,34,13,0.004123594272487196,0.010172164714883823
PINLYP,140,26,6.460834939990425e-22,5.866313127495538e-21
PIP4K2A,14,58,1.4678841057181068e-08,9.465299913986488e-08
PIP4K2B,14,11,0.6885857509327542,0.7594316521633327
PIP4K2C,86,30,1.2505756630977617e-07,7.591408774616891e-07
PIP5K1A,61,28,0.000582316918797622,0.0017599588421216919
PIP5K1B,42,22,0.019915382518872746,0.03968279350781888
PIP5K1C,182,45,5.9817279059522524e-24,7.893988549348939e-23
PIPOX,23,9,0.019296343833463993,0.038618402410842516
PIPSL,1,2,0.6161934384448456,0.7006885029578778
PIRT,10,8,0.8138773582697607,0.8696414205973153
PISD,13,9,0.5216605164082674,0.6141656973517843
PITHD1,34,12,0.0022303337932544002,0.005912648350766916
PITPNA,11,7,0.479117078642087,0.5763681742267593
PITPNB,10,9,1.0,1.0
PITPNC1,31,27,0.7876541964741268,0.8536145230656375
PITPNM1,7,29,0.00011942709682228486,0.0004486133416901136
PITPNM2,35,20,0.07124393338853835,0.11712549443120622
PITRM1,16,63,7.304300589320636e-09,4.815451547428328e-08
PITX1,20,9,0.059968271422319905,0.10084016350021278
PIWIL2,27,26,1.0,1.0
PIWIL3,13,9,0.5216605164082674,0.6141656973517843
PIWIL4,8,37,4.599658162990301e-06,2.50462894458986e-05
PJA1,7,21,0.00644104529531051,0.014847523905598348
PJA2,23,9,0.019296343833463993,0.038618402410842516
PKD1L1,415,106,9.914781092024309e-77,4.4184030397632367e-75
PKD1L2,16,11,0.43964061589798575,0.5385857549193205
PKD1L3,17,13,0.5824445323192672,0.6727026060425098
PKD2L2,22,9,0.0284785623542344,0.05353499179320218
PKDCC,21,7,0.012068953457068876,0.02585982922218011
PKDREJ,14,9,0.40274184467724955,0.5028162792720038
PKHD1,11,7,0.479117078642087,0.5763681742267593
PKHD1L1,36,78,1.0782778692271811e-05,5.601375662419165e-05
PKIA,32,40,0.2724992231166987,0.3655143336975498
PKIB,11,2,0.022132997223854867,0.04297018482160886
PKLR,66,29,0.00022681042388474477,0.0007801738309439069
PKM,11,7,0.479117078642087,0.5763681742267593
PKN2,44,15,0.00024008643273707342,0.0008171579234592269
PKN3,45,29,0.09230809332556694,0.1468675649500333
PKNOX1,37,15,0.0040618373562974625,0.010071103420319513
PKNOX2,9,55,2.3986075747212463e-10,1.7007690536904473e-09
PKP1,52,26,0.004677019942381189,0.01138957118447879
PKP2,44,19,0.002602294115296071,0.006829998780761341
PLA1A,26,5,0.00017602193546965072,0.0006234663742649091
PLA2G12B,2,1,1.0,1.0
PLA2G15,17,11,0.342272640589673,0.4428376885749394
PLA2G16,4,25,3.5675835979824475e-05,0.00016285097408662733
PLA2G2A,36,12,0.0009590709342170507,0.0027613740970229422
PLA2G2D,36,12,0.0009590709342170507,0.0027613740970229422
PLA2G2E,35,12,0.0014681100465925546,0.004043292990964054
PLA2G2F,35,12,0.0014681100465925546,0.004043292990964054
PLA2G3,13,9,0.5216605164082674,0.6141656973517843
PLA2G4A,51,24,0.0026458295733944506,0.006908043903553175
PLA2G4B,9,5,0.4226607189952972,0.521528114195331
PLA2G4C,132,25,3.0672257704087235e-20,2.444989204883132e-19
PLA2G4D,9,6,0.6061644328763274,0.6945961737323886
PLA2G4E,9,6,0.6061644328763274,0.6945961737323886
PLA2G4F,9,5,0.4226607189952972,0.521528114195331
