Gene,GBM_loss,LGG_loss,pval,FDR,freq_diff
SPRY2,165,88,3.0924647583870626e-07,1.428505707272154e-06,0.13125956144824072
SPRYD7,205,98,1.0066161523935994e-11,5.939272522096092e-11,0.1844637089920109
SPSB1,93,199,9.998811374026434e-15,6.378010380493635e-14,0.20790413054564
SPTBN4,41,215,3.2035300108784295e-40,3.174368589935077e-39,0.3317865034846167
SPTSSA,141,54,5.1538897572300805e-11,2.894270352639636e-10,0.15216726160122387
SRGN,459,89,3.889215416279328e-113,9.752094221281399e-111,0.6591024987251403
SRM,52,191,6.4466482427149706e-27,4.8420774951032145e-26,0.26668366479687233
SRP14,107,49,2.484618582005292e-06,9.974329326264965e-06,0.10033996260411356
SRP54,139,54,1.274523834014506e-10,6.967211439070564e-10,0.14856365799762025
SRRD,144,37,9.097139096502996e-18,6.356149930589209e-17,0.1896481387047425
SRRM1,36,181,8.669334313430305e-32,6.829089672593081e-31,0.27664456909739926
SRSF10,39,184,4.542755426699989e-31,3.528504240945566e-30,0.2768995410504844
SSBP3,9,175,6.57489999228143e-50,1.1592505596719677e-48,0.3139724630290668
SSC5D,56,258,6.948527107487765e-47,1.0850392329384739e-45,0.3858915519292878
SSTR1,144,53,6.5876857118393845e-12,3.908381309765057e-11,0.15945945945945947
SSTR3,152,45,2.465860942762581e-16,1.680678905725022e-15,0.18896821349651538
SSX2IP,18,178,9.07437527637184e-43,1.0089953027509829e-41,0.30341662417134113
ST3GAL3,3,173,9.903639137441096e-57,2.0983422725337114e-55,0.3210096889342172
ST6GALNAC3,17,178,1.3346232349190734e-43,1.6103381714822746e-42,0.3052184259731429
ST6GALNAC5,14,178,3.1081515563382683e-46,4.618264359971658e-45,0.3106238313785483
ST7L,12,178,4.041665616872934e-48,6.664533578119123e-47,0.31422743498215194
ST8SIA6,425,76,5.3600155194190124e-101,1.881265260110103e-99,0.6223695393506714
STAM,426,76,1.3602167404906556e-101,4.935549728418026e-100,0.6241713411524733
STAMBPL1,469,104,1.1285222237232264e-109,1.48707551269915e-107,0.6488186299507055
STARD13,157,87,2.982229583007249e-06,1.1842202695198228e-05,0.11873193948665647
STIL,5,176,4.01306338436073e-55,8.269442820283523e-54,0.32306646268910416
STK24,139,69,4.644679892566713e-07,2.1060181511058606e-06,0.12026177120516743
STK32C,465,135,3.653256786495968e-88,8.118228320524027e-87,0.5831208567057624
STK40,13,174,1.1229398408166277e-45,1.611155901504048e-44,0.3048784633690294
STOML2,147,51,3.780921045119613e-13,2.3469833032969764e-12,0.16863844977052525
STOML3,179,86,6.472226050067003e-10,3.445279224808877e-09,0.16025837157912629
STOX1,459,89,3.889215416279328e-113,9.752094221281399e-111,0.6591024987251403
STPG1,37,182,1.5237502244728554e-31,1.1952885572862264e-30,0.27672955974842767
STRIP1,10,178,6.145671717848907e-50,1.091256271223715e-48,0.31783103858575557
STRN3,143,55,3.96454785898368e-11,2.243142671851331e-10,0.15388407275199725
STX12,30,178,4.093270686892357e-34,3.3040898580600215e-33,0.2817950025497195
STXBP3,11,177,1.692690468599319e-48,2.8474351869315757e-47,0.31414244433112354
STXBP6,147,56,1.21627137214013e-11,7.117580269687976e-11,0.1592044875063743
STYX,128,65,3.617441248873065e-06,1.4129277805660735e-05,0.10798912119666837
SUCLA2,195,95,1.36556519558759e-10,7.448627584646615e-10,0.17210606833248346
SUFU,464,108,1.0656909450228097e-103,4.496856566329395e-102,0.6322624511303756
SUGT1,202,99,5.978810749221334e-11,3.3450165763427517e-10,0.1771715111337753
SUGT1P3,180,89,2.76572353336177e-09,1.435119133615216e-08,0.15639979602243756
SULT2A1,61,240,5.719444570788081e-38,5.188254610047014e-37,0.3429202787693354
SULT2B1,67,239,9.31615082285051e-35,7.630709796121067e-34,0.3302226755056944
SULT4A1,165,57,3.918888886277804e-15,2.557321844034108e-14,0.18975012748597656
SUN2,155,46,1.1252951944116163e-16,7.764898672692375e-16,0.1924868264490906
SUPT16H,143,54,2.0578919365831797e-11,1.1853394429199587e-10,0.15577086520482744
SUPT5H,32,210,5.39410558854648e-44,6.809265054718085e-43,0.33856875743668197
SUPV3L1,459,89,3.889215416279328e-113,9.752094221281399e-111,0.6591024987251403
SUSD2,140,40,1.3473796700871943e-15,8.951940470610274e-15,0.1767805541390447
SUV420H2,55,257,4.3289111658111525e-47,6.823599531250277e-46,0.3858065612782594
SV2A,11,85,1.8256395841122677e-17,1.2743846576456545e-16,0.14055753867074622
SVIL,430,76,5.3676212472517015e-104,2.290693362960655e-102,0.6313785483596804
SYDE2,17,177,3.0635368298340698e-43,3.548222841770809e-42,0.3033316335203127
SYMPK,59,242,1.1892368160900942e-39,1.1540513857432425e-38,0.35029746727859934
SYN3,158,42,5.694876168975405e-19,4.065990009997554e-18,0.20543940166581676
SYNC,15,175,3.107791871053389e-44,4.010760265203093e-43,0.303161652218256
SYNE4,24,197,9.069214337695709e-45,1.2329207038992303e-43,0.3284548699643039
SYNGR1,152,47,1.3143737098396658e-15,8.74038152687537e-15,0.185194628590855
SYNPO2L,460,90,4.089881080686514e-113,9.752094221281399e-111,0.6590175080741119
SYT3,62,245,3.9243223479631145e-39,3.741315197616784e-38,0.35055243923168455
SYT5,55,256,1.0006711145740334e-46,1.5401722831076976e-45,0.3839197688254292
SYT6,13,178,3.664526898281198e-47,5.812938021750809e-46,0.31242563318035016
SYTL1,27,181,4.501266110777925e-37,3.9496506726697424e-36,0.2928607853136155
SZRD1,30,184,2.376208605069744e-36,2.026996346698336e-35,0.29311575726670064
TAB1,153,47,7.705385604723764e-16,5.165118364755037e-15,0.18699643039265684
TACC2,472,133,8.138552046901664e-94,2.0721581160772338e-92,0.5995070542240353
TAF13,10,177,1.4570997295668478e-49,2.53339723814273e-48,0.3159442461329254
TAF1L,184,77,4.609461296813861e-13,2.860112664218828e-12,0.186248512663607
TAF3,423,80,4.235566630082153e-97,1.1782718873535944e-95,0.6112187659357471
TAF5,465,112,7.333835524446926e-102,2.7135191440453626e-100,0.6265170831208566
TAL1,5,176,4.01306338436073e-55,8.269442820283523e-54,0.32306646268910416
TARDBP,53,191,1.8063285113135777e-26,1.353349969922821e-25,0.26488186299507055
TARM1,55,254,5.303156162127429e-46,7.794913098579085e-45,0.38014618391976884
TAS1R1,98,201,7.941444869057966e-14,4.99356989631598e-13,0.20266870644229137
TAS1R2,30,181,2.365117456087555e-35,1.9564314110874037e-34,0.2874553799082101
TBC1D10A,155,38,6.892414624696707e-20,5.060501099325216e-19,0.2075811660717321
TBC1D12,467,104,2.7229557397748745e-108,3.0755068513457268e-106,0.6452150263471017
TBC1D22A,170,61,9.287096446415193e-15,5.931580051787799e-14,0.19121196668366477
TBC1D4,175,88,8.278499616285868e-09,4.232485141987402e-08,0.14927757946625872
TBPL2,131,70,1.1036826274764139e-05,3.9559819684921716e-05,0.10396056433792283
TBX15,16,175,2.293153084785292e-43,2.6891292458738997e-42,0.3013598504164542
TCEA3,39,185,2.221584091042486e-31,1.7408782585101835e-30,0.2787863335033146
TCEB3,46,184,1.7596988499947213e-27,1.3243585232775905e-26,0.2642869284378718
TCERG1L,469,135,1.0017575804337028e-90,2.2904722029338026e-89,0.5903280639129695
TCF20,161,55,6.628812868490052e-15,4.281084561928528e-14,0.1863165051844297
TCF7L2,469,127,3.003918295856938e-95,8.029334633516535e-94,0.605422403535611
TCTEX1D1,9,175,6.57489999228143e-50,1.1592505596719677e-48,0.3139724630290668
TCTN3,466,104,1.3216827688006667e-107,1.306205167955501e-105,0.6434132245452999
TDRD1,467,128,2.3509074726415425e-93,5.8469092804670944e-92,0.5999320074791772
TDRD12,26,191,1.96237069426397e-41,2.0053559570907044e-40,0.31353051164371915
TDRD3,187,97,8.283521713116072e-09,4.232485141987402e-08,0.15391806901240865
TEAD2,61,239,1.2241215400962563e-37,1.0906734149066407e-36,0.3410334863165052
TECTB,467,126,1.710304810509623e-94,4.468208497995749e-93,0.6037055923848376
TEF,156,52,8.639671921896698e-15,5.5204232926725736e-14,0.18296787353391128
TEK,271,114,2.660726737789822e-21,1.9737993607446277e-20,0.2731939486656468
TEKT2,14,174,9.267170816662758e-45,1.255288007285013e-43,0.30307666156722757
TEP1,142,53,1.6810926679566325e-11,9.7428140656036e-11,0.15585585585585585
TESK2,4,174,1.0912596573441586e-55,2.305612176177771e-54,0.3210946795852456
TET1,461,89,1.714576388077865e-114,1.681095672556297e-111,0.6627061023287438
TEX26,153,80,6.337065326299053e-07,2.8214402884310722e-06,0.1247322794492606
TEX29,125,59,6.566042293491356e-07,2.9147484436414643e-06,0.1139044705082441
TEX30,128,69,1.933910805375383e-05,6.647873711292678e-05,0.10044195138534762
TEX33,154,45,8.24004610253875e-17,5.696363209955688e-16,0.192571817100119
TEX36,471,136,1.8128006424579834e-91,4.295250985962749e-90,0.592044875063743
TFAM,450,83,2.5446910768224057e-111,4.295095433261368e-109,0.6542070372259052
TFDP1,123,61,3.4387483429017276e-06,1.3522742829075852e-05,0.10652728199898012
TFIP11,144,37,9.097139096502996e-18,6.356149930589209e-17,0.1896481387047425
TGDS,152,73,3.655993139254943e-08,1.808969991366527e-07,0.13613802481727008
TGFB1,46,219,1.0540608146842999e-38,9.921116264528542e-38,0.33032466428692847
TGFBR3,25,178,1.8703532826285802e-37,1.6605465136906933e-36,0.29080401155872854
THAP8,25,198,1.1814919941708746e-44,1.5989524987779168e-43,0.3285398606153323
THBS1,106,48,2.1716058178103487e-06,8.84300964899622e-06,0.10042495325514193
THEG5,22,192,1.4823012586524427e-44,1.9757878888622e-43,0.3226245113037566
THNSL1,428,76,8.630983274176748e-103,3.430016686367278e-101,0.6277749447560769
THOC5,151,38,4.326986711442292e-19,3.0937646063439367e-18,0.20037395886452491
THSD1,203,98,2.3455959500715514e-11,1.3495037289151605e-10,0.18086010538840727
THTPA,142,54,3.2618299570709276e-11,1.8630878180653795e-10,0.15396906340302566
TIAL1,472,133,8.138552046901664e-94,2.0721581160772338e-92,0.5995070542240353
TIGD4,31,85,2.177690925340004e-08,1.0948217229068787e-07,0.10452150263471018
TIMP3,155,41,1.26382685470552e-18,8.95951251127245e-18,0.20192078871324154
TINAGL1,18,174,2.4194289083149074e-41,2.4657164898715426e-40,0.2958694543600204
TKTL2,36,89,1.1137824975550848e-07,5.31150497722936e-07,0.10305966343702191
TLL2,466,105,5.836754106841795e-107,4.844183436076102e-105,0.6415264320924698
TLN1,145,50,4.886945046142053e-13,3.0210571392241118e-12,0.16692163861975182
TLR2,32,85,4.456518134947548e-08,2.1935064031186785e-07,0.10271970083290838
TLX1NB,464,107,2.487492698008067e-104,1.1055359559016917e-102,0.6341492435832059
TM2D1,9,176,2.7553420287876724e-50,5.02925248559519e-49,0.31585925548189697
TM9SF1,143,56,7.538095005895727e-11,4.1846734360149894e-10,0.15199728029916706
TM9SF3,467,105,1.2089754924157703e-107,1.2439198525390207e-105,0.6433282338942716
TMCO3,122,62,7.549892288768695e-06,2.775005675602724e-05,0.10283868774434812
TMCO4,38,183,2.6461169002592426e-31,2.0649334065295762e-30,0.276814550399456
TMCO5A,111,49,5.490204498199013e-07,2.4545789277364757e-06,0.10754716981132077
TMCO5B,103,44,8.277840334483281e-07,3.6074765739659947e-06,0.10256671766105728
TMED5,30,179,1.950489789896287e-34,1.5846542792764753e-33,0.2836817950025497
TMEM144,32,86,2.8091099354688762e-08,1.403340520472679e-07,0.10460649328573857
TMEM150B,56,257,1.6024741574761293e-46,2.4315522013743855e-45,0.3840047594764576
TMEM184B,150,46,1.6770983584634755e-15,1.110818851006981e-14,0.18347781744008163
TMEM200B,20,176,1.842425164593743e-40,1.829273682916537e-39,0.29603943566207713
TMEM201,84,196,1.2892833463646495e-16,8.888304006007235e-16,0.2184599694033656
TMEM211,140,39,5.518445279532683e-16,3.727431879008092e-15,0.1786673465918749
TMEM215,177,76,5.983149159730649e-12,3.5581499080551786e-11,0.1755226925038246
TMEM222,29,181,9.846145149938402e-36,8.272303827873304e-35,0.28925718171001186
TMEM234,15,174,7.19015851111101e-44,8.882447463314932e-43,0.3012748597654258
TMEM253,143,52,5.324953986211923e-12,3.1692337076416607e-11,0.15954445011048782
TMEM26,452,83,1.1906057929870912e-112,2.751581572654167e-110,0.6578106408295088
TMEM39B,17,174,3.660359859809848e-42,3.894187380599401e-41,0.29767125616182216
TMEM51,36,185,4.673388729480332e-33,3.744194426360189e-32,0.28419173890872
TMEM53,3,173,9.903639137441096e-57,2.0983422725337114e-55,0.3210096889342172
TMEM56,19,177,1.332636163597674e-41,1.3739780679179313e-40,0.29972802991670916
TMEM57,28,182,9.988276876774235e-37,8.613312011647677e-36,0.2929457759646439
TMEM69,3,173,9.903639137441096e-57,2.0983422725337114e-55,0.3210096889342172
TMEM72,430,79,6.626019165412624e-102,2.4749355944554633e-100,0.6257181710011899
TMEM86B,56,256,3.685545355477615e-46,5.465376340571049e-45,0.38211796702362744
TMEM8B,146,51,6.181507361608451e-13,3.8103653502700924e-12,0.1668366479687234
TMEM91,48,220,6.254700268174187e-38,5.6669546096811e-37,0.32860785313615504
TMPRSS6,154,45,8.24004610253875e-17,5.696363209955688e-16,0.192571817100119
TMTC4,136,67,5.38030707049696e-07,2.4061617389998612e-06,0.1186299507054224
TNFRSF1B,46,188,1.175059343813465e-28,8.924035117677386e-28,0.2718340982491926
TNFRSF25,98,201,7.941444869057966e-14,4.99356989631598e-13,0.20266870644229137
TNFRSF8,45,188,3.72814818533466e-29,2.8442987323563868e-28,0.27363590005099436
TNFRSF9,110,202,2.536404082275454e-11,1.457050176823781e-10,0.18293387727349994
TNFSF11,181,90,3.039346062798197e-09,1.574924337887358e-08,0.15631480537140915
TNFSF13B,128,60,3.514465685396686e-07,1.6164820430504904e-06,0.11742308346081931
TNKS2,464,104,3.043174729375305e-106,1.97045563727051e-104,0.6398096209416964
TNNI3K,18,176,4.704652040718502e-42,4.97348930018813e-41,0.29964303926568076
TNNT1,56,255,8.453236575639026e-46,1.2210049984543215e-44,0.38023117457079725
TNRC6B,153,50,8.587587261105248e-15,5.4988378446855507e-14,0.18133605303416625
TOB2,155,52,1.441086543093537e-14,9.157361273414177e-14,0.18116607173210944
TOM1,153,45,1.4273946297658973e-16,9.831417757149613e-16,0.19077001529831722
TOMM40,49,235,1.8782771837901e-42,2.0401648485101144e-41,0.3551079381268061
TOMM5,144,51,1.6374817629279955e-12,9.983056429668973e-12,0.16323304436511984
TOPORS,186,78,3.4078706896533235e-13,2.1197943478249365e-12,0.18796532381438044
TOX4,143,54,2.0578919365831797e-11,1.1853394429199587e-10,0.15577086520482744
TP53,68,9,1.353325064944384e-12,8.264085010404283e-12,0.10554139044705083
TP73,69,192,2.3230266839229003e-20,1.715659136966067e-19,0.23793982661907187
TPP2,132,68,3.418646727426165e-06,1.3468374282558575e-05,0.10953595104538502
TPPP2,143,53,1.0539874923044792e-11,6.184765667733549e-11,0.15765765765765763
TPRG1L,64,192,3.294452016815395e-22,2.4487510240772317e-21,0.2469488356280809
TPRX1,61,240,5.719444570788081e-38,5.188254610047014e-37,0.3429202787693354
TPST2,144,37,9.097139096502996e-18,6.356149930589209e-17,0.1896481387047425
TPTE2P1,149,83,8.107391801032562e-06,2.9711939408419405e-05,0.11186469488356279
TPTE2P5,181,89,1.868659481709582e-09,9.797906713522283e-09,0.15820159782423934
TPTE2P6,150,81,2.659256153760742e-06,1.064127489126102e-05,0.11744008159102501
TRABD2B,8,178,3.446170345728193e-52,6.679789797874698e-51,0.32143464218935913
TRAPPC3,14,174,9.267170816662758e-45,1.255288007285013e-43,0.30307666156722757
TRAPPC6A,53,240,6.724512549870567e-42,7.064029896794102e-41,0.3573346931837498
TRDMT1,425,76,5.3600155194190124e-101,1.881265260110103e-99,0.6223695393506714
TRIM2,32,86,2.8091099354688762e-08,1.403340520472679e-07,0.10460649328573857
TRIM33,12,177,1.817363593179497e-47,2.926091735985252e-46,0.31234064252932175
TRIM62,17,175,1.6043821417062692e-42,1.7591991629716478e-41,0.29955804861465235
TRIM8,463,108,4.947587474737905e-103,1.987236872874674e-101,0.6304606493285738
TRIM9,127,63,2.0943025209370758e-06,8.574710403247956e-06,0.10996090430052693
TRIT1,7,173,1.89401967236599e-51,3.615243140823621e-50,0.31380248172701003
TRMT10B,145,50,4.886945046142053e-13,3.0210571392241118e-12,0.16692163861975182
TRMU,169,60,7.505232523777768e-15,4.8367054042123387e-14,0.19129695733469318
TRNAU1AP,25,177,4.055513026502849e-37,3.5668569487193086e-36,0.28891721910589835
TRNP1,27,183,9.672516854828772e-38,8.695424787147684e-37,0.29663437021927586
TRPC4,175,86,3.1345401424364903e-09,1.6225727780730862e-08,0.1530511643719191
TRPM4,65,238,2.2421120142326045e-35,1.8608290982211152e-34,0.3319394866564678
TRUB1,468,127,1.3872745071262006e-94,3.643293294763949e-93,0.6036206017338093
TSC22D1,182,91,3.335853085813676e-09,1.7238109754073973e-08,0.15622981472038075
TSHB,11,177,1.692690468599319e-48,2.8474351869315757e-47,0.31414244433112354
TSHZ3,21,191,5.3685103513642266e-45,7.446515466130509e-44,0.3225395206527282
TSKS,64,241,8.006898418699641e-37,6.940544030335027e-36,0.3394016658167602
TSPAN1,3,174,3.9571420464622685e-57,8.640143578772703e-56,0.3228964813870474
TSPAN14,456,97,1.031889964615823e-105,5.78397427181302e-104,0.6386027536970934
TSPAN15,458,89,1.8307713421301665e-112,3.767376315271146e-110,0.6573006969233385
TSPO,164,57,6.510205292825788e-15,4.209914072700344e-14,0.18794832568417472
TSSK3,15,175,3.107791871053389e-44,4.010760265203093e-43,0.303161652218256
TST,154,45,8.24004610253875e-17,5.696363209955688e-16,0.192571817100119
TTC18,460,90,4.089881080686514e-113,9.752094221281399e-111,0.6590175080741119
TTC28,154,40,8.760131658392913e-19,6.21903108565115e-18,0.20200577936426994
TTC38,169,60,7.505232523777768e-15,4.8367054042123387e-14,0.19129695733469318
TTC39A,15,179,1.0628488094740023e-45,1.5322567001841136e-44,0.3107088220295767
TTC39B,239,122,2.5744174981610955e-12,1.5556275002967007e-11,0.2004419513853476
TTC4,6,175,1.9115745126271304e-53,3.859633377511391e-52,0.3193778684344722
TTC40,464,133,1.258011047290062e-88,2.8205734257300465e-87,0.585092639809621
TTC6,145,54,8.115008923425979e-12,4.801247107038403e-11,0.15937446880843106
TTF2,11,175,9.298918352838945e-48,1.5183516466994199e-46,0.31036885942546316
TTLL1,163,57,1.0784684008313871e-14,6.870548056526335e-14,0.18614652388237293
TTLL12,164,57,6.510205292825788e-15,4.209914072700344e-14,0.18794832568417472
TTLL7,18,178,9.07437527637184e-43,1.0089953027509829e-41,0.30341662417134113
TTYH1,58,254,2.4637790774248556e-44,3.2437238651249938e-43,0.37474077851436344
TUBA8,141,39,3.192056853150622e-16,2.1667906935394778e-15,0.18046914839367673
TUBAL3,423,79,8.996070855556332e-98,2.598826469080139e-96,0.6131055583885773
TUBGCP2,465,134,1.0327008592977264e-88,2.318868805436539e-87,0.5850076491585925
TUBGCP3,125,60,1.061800088119095e-06,4.557229053718294e-06,0.1120176780554139
TULP2,64,240,1.6929167549304305e-36,1.4498857179341463e-35,0.33751487336393
TUSC1,305,123,3.6676599952078935e-27,2.758917799099298e-26,0.3174740778514364
TXN2,154,45,8.24004610253875e-17,5.696363209955688e-16,0.192571817100119
TXNDC12,14,177,7.285112637380047e-46,1.0594091194455281e-44,0.30873703892571813
TXNDC16,128,66,5.5847002304945676e-06,2.1115873864205736e-05,0.10610232874383818
TYRP1,239,125,1.1416802535140083e-11,6.688892655338313e-11,0.19478157402685703
UBAC2,138,68,4.1761945166866827e-07,1.9161513142842805e-06,0.12034676185619583
UBAP1,159,61,1.2635395926713838e-12,7.72691863685142e-12,0.171392146863845
UBAP2,162,64,2.2596681645072874e-12,1.369844034190011e-11,0.17113717491075983
UBE2D1,449,83,1.1658685480558955e-110,1.7871099315199657e-108,0.6524052354241033
UBE2R2,162,66,1.192401942152341e-11,6.980616514034477e-11,0.16736359000509946
UBE2S,55,257,4.3289111658111525e-47,6.823599531250277e-46,0.3858065612782594
UBE2U,7,176,1.3246190085019777e-52,2.6045061185493077e-51,0.3194628590855006
UBE4B,77,195,2.331315228590684e-18,1.6449514966598994e-17,0.22918578956314803
UBIAD1,48,188,1.107171823342714e-27,8.340990536737337e-27,0.26823049464558896
UBL3,153,78,2.6292857020931575e-07,1.2273812870367749e-06,0.12850586435492098
UBL4B,10,178,6.145671717848907e-50,1.091256271223715e-48,0.31783103858575557
