Gene,GBM_loss,LGG_loss,pval,FDR
UBE2D4,4,1,0.374511179720651,0.5037524124072009
UBE2E1,26,23,0.8839434089912973,0.9526903350457216
UBE2E2,27,23,0.7724539395473864,0.8695243971435622
UBE2E3,12,10,0.8310894554740471,0.9086336099076517
UBE2F,20,47,0.0003548110011289718,0.0010428430559497974
UBE2G2,26,22,0.7680958787389202,0.8665667510639173
UBE2H,2,2,1.0,1.0
UBE2K,29,40,0.13535565954768802,0.21260066057354343
UBE2NL,11,16,0.3310422888589354,0.45456282113701346
UBE2O,12,3,0.03463458748966235,0.06481634150613028
UBE2Q1,2,1,1.0,1.0
UBE2Q2,68,41,0.015149813427294375,0.03123102748796708
UBE2QL1,24,30,0.3309634512354228,0.45456282113701346
UBE2R2,162,66,1.192401942152341e-11,6.980616514034477e-11
UBE2S,55,257,4.3289111658111525e-47,6.823599531250277e-46
UBE2T,6,6,1.0,1.0
UBE2U,7,176,1.3246190085019777e-52,2.6045061185493077e-51
UBE2V2,21,9,0.041568838550355355,0.07600201213765925
UBE2W,20,13,0.29307935612636654,0.41265705199458974
UBE3A,82,37,3.956265150603756e-05,0.0001301314103183044
UBE3B,29,42,0.08527379627454405,0.1428902836690573
UBE3C,10,5,0.30032490974127724,0.4204940622736011
UBE3D,92,51,0.0008507131515084729,0.002343983315034725
UBE4B,77,195,2.331315228590684e-18,1.6449514966598994e-17
UBIAD1,48,188,1.107171823342714e-27,8.340990536737337e-27
UBL3,153,78,2.6292857020931575e-07,1.2273812870367749e-06
UBL4A,6,15,0.04624296208619189,0.08330276729329351
UBL4B,10,178,6.145671717848907e-50,1.091256271223715e-48
UBL7,68,41,0.015149813427294375,0.03123102748796708
UBLCP1,27,43,0.03517122150009633,0.0656651863502917
UBN1,23,6,0.002187889141606591,0.005514508504230573
UBN2,2,3,0.680022832919075,0.7924982929488241
UBOX5,10,6,0.4530657644335597,0.5885975882833983
UBP1,30,26,0.7841504027882417,0.8803817152978302
UBQLN1,44,22,0.010720292644434944,0.023098140577266457
UBQLN2,2,6,0.16898554219925477,0.25789909731963884
UBQLN3,74,86,0.19895281517827212,0.29738001886646803
UBQLN4,1,1,1.0,1.0
UBQLNL,74,86,0.19895281517827212,0.29738001886646803
UBR1,101,51,5.176973498173355e-05,0.00016764064645302898
UBR2,44,17,0.0008555989511695811,0.002343983315034725
UBR3,9,11,0.654902521890484,0.7761375492301842
UBR4,32,182,1.9028237221066649e-34,1.5467650407730692e-33
UBR5,18,7,0.042275853334427835,0.07662498416865045
UBTD1,461,104,3.1817544653840785e-104,1.401651483255121e-102
UBTD2,27,41,0.059879724837674606,0.10448195004709923
UBXN2A,20,14,0.3883654585061638,0.5178895621553122
UBXN2B,20,10,0.09676713716624902,0.15904113069052436
UBXN4,9,8,1.0,1.0
UBXN7,38,40,0.7246020812797642,0.8319300263669076
UCA1,10,2,0.03813288169940386,0.07071128859257435
UCHL1,28,40,0.1032528318418517,0.1688508643510011
UCHL3,172,87,1.5915684076412123e-08,8.079939378028486e-08
UCHL5,8,4,0.38656153385757197,0.5164926942638483
UCK1,47,24,0.009692196866217626,0.02100954997464952
UCN3,423,79,8.996070855556332e-98,2.598826469080139e-96
UCP1,29,77,2.1133926805533945e-07,9.914860976662427e-07
UCP2,52,12,4.573655993398511e-07,2.075693665644484e-06
UCP3,52,12,4.573655993398511e-07,2.075693665644484e-06
UEVLD,62,61,0.9237409663252958,0.9828897008172967
UFL1,99,55,0.0004773688148207969,0.0013724467629163658
UFM1,176,86,2.1229297574922485e-09,1.1115598054042718e-08
UGCG,41,24,0.05467673463241214,0.0968463515679867
UGDH,31,40,0.21966639540076022,0.3218470088148781
UGGT2,146,73,2.4041933685007057e-07,1.1244020168623163e-06
UGT1A10,25,48,0.003401367739783112,0.008123266484423198
UGT1A3,21,46,0.0009330599953231932,0.002549226251863313
UGT1A5,21,47,0.0006347852333571601,0.0017924330405058757
UGT1A9,23,48,0.0012821354839669845,0.0033968675908557394
UGT2A1,25,61,2.4581498310210675e-05,8.33739597236362e-05
UGT2B4,24,61,1.2931465374861357e-05,4.585846856968067e-05
UGT3A1,16,19,0.6069062426926441,0.7426641884757983
UGT3A2,16,18,0.7280976627513759,0.8332050803573678
UGT8,24,64,3.4997173178343797e-06,1.3740918334685847e-05
UHRF1,11,8,0.6463669807125458,0.7709133039601651
UHRF1BP1L,31,38,0.32008652547442157,0.4441474030737817
UIMC1,27,36,0.19486588475151484,0.29170655911681675
ULBP1,107,74,0.022394999734102344,0.04385577969048174
ULK1,29,34,0.4372405061425071,0.5734439395209309
ULK2,38,6,7.578513103670922e-07,3.3336580920452294e-06
ULK4,30,34,0.520456019277471,0.658604188491801
UMODL1,26,20,0.5470870738936392,0.6854902013537616
UMPS,38,24,0.11638219955941385,0.18696325545733236
UNC119,31,10,0.0013262029808564068,0.003503116085532784
UNC119B,25,30,0.4087182929172062,0.5411869718997154
UNC13A,12,2,0.01270460490418217,0.026673455607354936
UNC13B,148,51,2.3057322143791374e-13,1.4407948970217721e-12
UNC13C,90,52,0.00212440734817064,0.005375247967697381
UNC13D,13,2,0.007222109257812128,0.016084584917843408
UNC45B,36,10,0.00013590098462007186,0.00041782738251385995
UNC5B,459,88,7.764157956385008e-114,3.3096618561234632e-111
UNC5C,22,64,8.187159080123578e-07,3.57106572885065e-06
UNC5D,39,12,0.0002562061629881113,0.0007642432447195012
UNC79,123,95,0.09530799939266438,0.1570553715310009
UNC80,9,10,0.8190406480497187,0.9040222959307942
UNC93B6,52,15,6.539071350855476e-06,2.4302308221808745e-05
UNCX,5,14,0.03613263584113752,0.06741826550808196
UNK,13,2,0.007222109257812128,0.016084584917843408
UPF1,13,2,0.007222109257812128,0.016084584917843408
UPF2,421,76,1.2312009016984882e-98,3.8692677709863364e-97
UPF3B,7,12,0.2502886792281222,0.3616618448792662
UPK1B,37,25,0.1911404526957251,0.2864723017455036
UPK2,44,10,4.135802657855368e-06,1.5930263468282908e-05
UPK3A,165,58,8.270202167548136e-15,5.304653158023402e-14
UPP1,7,1,0.06988466164918797,0.11963616949220532
UPP2,8,10,0.6386653541581911,0.7669089488540646
UQCC,9,1,0.02124361667577746,0.04203393173123407
UQCR10,154,38,7.485238450208997e-20,5.477021529422287e-19
UQCRC1,32,38,0.3875303145978979,0.5168217672132122
UQCRFS1,23,186,1.1681049258627529e-41,1.212665666642037e-40
URI1,22,187,8.881430410856005e-43,9.90473998751885e-42
URM1,44,23,0.0161982394488826,0.033137675745759834
UROC1,38,24,0.11638219955941385,0.18696325545733236
UROS,470,135,2.2459959104989138e-91,5.230907064730959e-90
USB1,48,13,8.442569680001136e-06,3.076019445379022e-05
USF2,25,197,2.713658188764396e-44,3.55092102017585e-43
USH1C,62,60,1.0,1.0
USH2A,24,10,0.023373297482781292,0.04559325734142846
USHBP1,11,2,0.022132997223854867,0.04339928002829236
USO1,25,60,3.716712443196212e-05,0.0001224664494882507
USP1,7,176,1.3246190085019777e-52,2.6045061185493077e-51
USP12,150,85,1.2665657306012323e-05,4.50327820238857e-05
USP13,10,18,0.124910953127144,0.19776689901728048
USP15,51,39,0.32175759131215065,0.4456584736912434
USP16,26,22,0.7680958787389202,0.8665667510639173
USP19,31,36,0.4499931853750777,0.5870427816504054
USP24,8,175,4.83935237759397e-51,8.986001411151621e-50
USP25,32,24,0.41083579064028847,0.5438469551461415
USP26,9,11,0.654902521890484,0.7761375492301842
USP27X,6,26,0.00021187042424731123,0.0006378191408904027
USP28,46,10,1.4569473305167101e-06,6.086279977481095e-06
USP29,54,254,1.4335727284179328e-46,2.1863075661212372e-45
USP3,71,44,0.01782074808819667,0.03617123061490209
USP30,30,42,0.11249638089043962,0.1820838954569749
USP31,47,13,1.3658340478417718e-05,4.806174529557061e-05
USP32,15,1,0.0005001313429922334,0.0014337921475508501
USP32P3,39,6,4.287304523207375e-07,1.9557816139575217e-06
USP34,11,7,0.479117078642087,0.6157324626025692
USP36,15,2,0.0022766524091180577,0.00566223054466415
USP37,9,14,0.29396202526586646,0.4133961377592067
USP38,27,77,4.959649118221157e-08,2.4355622443255384e-07
USP39,9,6,0.6061644328763274,0.7423611699550131
USP4,32,35,0.6146474548712444,0.7509747106202386
USP40,22,48,0.0007534446747386738,0.002094807681644338
USP43,47,7,2.750427640390043e-08,1.3758549455191218e-07
USP44,30,38,0.2600186634631556,0.3739946727827962
USP45,97,55,0.0008502398399224229,0.002343983315034725
USP46,19,33,0.03324076194305194,0.06267638080940457
USP47,68,78,0.2480148994692872,0.3589978627700552
USP48,39,184,4.542755426699989e-31,3.528504240945566e-30
USP49,41,16,0.0015409954806354128,0.004016105848387435
USP50,90,48,0.0004991436845371384,0.001433130051436715
USP53,25,63,1.0589130776856793e-05,3.801862393163067e-05
USP54,460,90,4.089881080686514e-113,9.752094221281399e-111
USP6,55,6,5.09063550435388e-11,2.8662491209296846e-10
USP6NL,422,77,1.528468361956869e-98,4.705051584695918e-97
USP8,91,48,0.00036728382756889675,0.0010773945826479138
USP9X,10,29,0.0015969494907509911,0.004155443486932512
USPL1,154,79,2.879025186439276e-07,1.3393842164970827e-06
UST,110,74,0.01199300879230261,0.025428225557935048
UTP14A,10,10,1.0,1.0
UTP20,29,40,0.13535565954768802,0.21260066057354343
UTP23,22,8,0.01551377812090629,0.03192875392961424
UTRN,114,76,0.008281789122644215,0.018228430212507165
UTS2,108,202,1.3141836013642605e-11,7.67560888790588e-11
UTS2B,38,34,0.8080554023104349,0.9012925641154851
UVRAG,51,13,1.935514506933046e-06,7.95316757875544e-06
UXS1,13,6,0.16549031108696222,0.25489546325728973
VAMP1,28,8,0.0011011699265968081,0.0029549436651191948
VAMP3,109,202,1.524589216559857e-11,8.887225149849504e-11
VAMP4,6,1,0.12448666612858911,0.19763672570108493
VANGL1,11,176,3.9703071596801074e-48,6.604867569514349e-47
VANGL2,3,1,0.6247067078323906,0.7557658182377525
VAPA,47,48,0.7482599601332411,0.8497400303236732
VAPB,13,1,0.001783177570548905,0.0045828731334107186
VARS2,45,20,0.003031683493038193,0.00735259112567319
VASH1,132,102,0.07637304697084535,0.12948938054131365
VASH2,23,10,0.03391717220291799,0.06381560130664254
VASN,23,6,0.002187889141606591,0.005514508504230573
VASP,55,242,9.313324871905201e-42,9.742671742740941e-41
VAT1L,59,17,1.208549081402144e-06,5.137188540131015e-06
VAV1,11,7,0.479117078642087,0.6157324626025692
VAV2,53,26,0.0033903771598904108,0.008099593781150405
VAV3,9,177,1.1529205625237893e-50,2.1250518638321917e-49
VAX1,471,129,1.9569194150212604e-95,5.249436330794531e-94
VAX2,13,9,0.5216605164082674,0.6588518814095337
VCAM1,15,177,5.770670465334055e-45,7.960239828305618e-44
VCAN,16,22,0.32176885938325295,0.4456584736912434
VCL,462,90,1.7905425882639297e-114,1.681095672556297e-111
VCP,148,51,2.3057322143791374e-13,1.4407948970217721e-12
VDAC2,458,90,9.047984785927062e-112,1.5804514820255388e-109
VDAC3,25,8,0.004297609000116492,0.0100449171308153
VDR,50,44,0.7462613491950338,0.8492818918147129
VEGFA,43,17,0.0012649866907383958,0.0033532080586328185
VEGFC,47,87,6.86275290911981e-05,0.00021841583517118177
VENTXP1,11,31,0.001353968964074497,0.0035670504697171332
VEPH1,30,24,0.5771019514023112,0.7144573523953782
VEZF1,12,2,0.01270460490418217,0.026673455607354936
VEZT,30,38,0.2600186634631556,0.3739946727827962
VGLL2,108,70,0.00669451140625339,0.015088514680380858
VGLL3,26,21,0.6549790781248199,0.7761375492301842
VGLL4,26,21,0.6549790781248199,0.7761375492301842
VHL,24,20,0.7585454357146829,0.8597306122910795
VIMP,68,40,0.011032577170914855,0.02365901131498686
VIP,105,71,0.016727585114040606,0.034201957749165374
VIPR1,30,34,0.520456019277471,0.658604188491801
VIT,11,8,0.6463669807125458,0.7709133039601651
VKORC1L1,1,5,0.11599285180899042,0.1865372679450438
VLDLR,202,119,5.57063634158441e-07,2.489797653177061e-06
VMA21,9,15,0.2165098649076213,0.31898893592019295
VMP1,14,2,0.00407043139450625,0.009573511884808655
VN1R1,54,255,6.204487963432713e-47,9.708731061113146e-46
VN1R4,61,251,1.1043871111580573e-41,1.1488991124526548e-40
VNN1,114,72,0.0028081505001440786,0.006848057924214992
VNN2,114,72,0.0028081505001440786,0.006848057924214992
VOPP1,4,2,0.6871334366319842,0.7976291233355742
VPRBP,34,37,0.6238858499056186,0.7557658182377525
VPREB3,137,40,6.712730796877736e-15,4.3296969527993716e-14
VPS11,44,10,4.135802657855368e-06,1.5930263468282908e-05
VPS13A,47,24,0.009692196866217626,0.02100954997464952
VPS13B,18,7,0.042275853334427835,0.07662498416865045
VPS13C,75,48,0.021620560023704796,0.042757247587690034
VPS13D,44,188,1.1615897098821611e-29,8.898215513436932e-29
VPS18,102,48,9.357964474923663e-06,3.39308091581712e-05
VPS35,38,7,2.5445073969044458e-06,1.0192957364346289e-05
VPS36,203,99,3.952725523136653e-11,2.240673313530521e-10
VPS37A,42,17,0.0018575264716447276,0.004753622258440732
VPS37B,24,30,0.3309634512354228,0.45456282113701346
VPS37D,2,6,0.16898554219925477,0.25789909731963884
VPS39,102,50,2.376516851733332e-05,8.100757010832338e-05
VPS41,4,1,0.374511179720651,0.5037524124072009
VPS45,3,1,0.6247067078323906,0.7557658182377525
VPS4A,48,15,4.1401990258908394e-05,0.00013544004740185581
VPS8,12,18,0.2669489805772146,0.3814064662574584
VRK1,121,88,0.03124222776573269,0.05948298422013137
VRK2,14,9,0.40274184467724955,0.5347346641984835
VRTN,137,104,0.048595819111474106,0.08714413211084684
VSIG1,8,7,1.0,1.0
VSIG10,27,31,0.5016090834483101,0.6388139494544931
VSIG10L,67,249,5.506265107798109e-38,5.010000875187353e-37
VSIG8,2,1,1.0,1.0
VSNL1,16,12,0.5694645829757363,0.7075679872176601
VSTM1,55,254,5.303156162127429e-46,7.794913098579085e-45
VSTM2A,6,1,0.12448666612858911,0.19763672570108493
VSTM2B,21,186,3.3035849076039736e-43,3.814485202307985e-42
VSTM2L,10,1,0.011550556608657052,0.024622174169894456
VSTM4,441,83,8.215595517488074e-106,4.63964946856037e-104
VSTM5,47,11,2.3040384876511416e-06,9.309108704006307e-06
VSX1,13,10,0.6762547896585908,0.7924982929488241
VSX2,136,103,0.04789631392762393,0.08602420282212847
VTA1,116,74,0.0030555543203249743,0.007404506694615545
VTCN1,11,175,9.298918352838945e-48,1.5183516466994199e-46
VTI1A,468,127,1.3872745071262006e-94,3.643293294763949e-93
VTI1B,137,100,0.022655471693346856,0.04432325331456168
VWA2,467,128,2.3509074726415425e-93,5.8469092804670944e-92
VWA3B,9,4,0.2656173167521872,0.3801875523194753
VWA5A,47,9,2.972260791308493e-07,1.3738246648318827e-06
VWA5B1,37,184,3.581645182430147e-32,2.837735966796712e-31
VWA5B2,10,17,0.17244644543844792,0.26200023333109235
VWA8,180,89,2.76572353336177e-09,1.435119133615216e-08
VWC2,7,1,0.06988466164918797,0.11963616949220532
VWC2L,9,12,0.5119456496295162,0.6496407795856218
VWDE,6,5,1.0,1.0
VWF,30,8,0.0004279066194789238,0.0012457389995760453
Vault,29,10,0.003140685059375372,0.007589068185873089
WAC,432,75,6.378709672792363e-106,3.7576853609681134e-104
WAPAL,461,102,1.6944780040373317e-105,9.123458271200286e-104
WARS2,16,175,2.293153084785292e-43,2.6891292458738997e-42
WAS,7,26,0.0005652120209375938,0.0016032127980597686
WASF1,98,63,0.00805815328562495,0.017749205081621408
WASF2,30,180,5.063367092426461e-35,4.1586604954855275e-34
WASF3,150,82,3.977041517426588e-06,1.54136010512854e-05
WASL,2,2,1.0,1.0
WBP11,45,15,0.00015608628754170724,0.00047715266818305376
WBP11P1,37,41,0.5569963091751772,0.6949500462150757
WBP1L,464,109,4.536012872959803e-103,1.831720037032316e-101
WBP2,13,2,0.007222109257812128,0.016084584917843408
WBP2NL,161,54,3.086662538212762e-15,2.0186262363531615e-14
WBP4,181,89,1.868659481709582e-09,9.797906713522283e-09
WBSCR17,2,5,0.277102022175692,0.393517354615546
WBSCR27,2,6,0.16898554219925477,0.25789909731963884
WBSCR28,2,6,0.16898554219925477,0.25789909731963884
WDFY1,11,16,0.3310422888589354,0.45456282113701346
WDFY2,201,99,9.015748334306125e-11,4.981043452664458e-10
WDFY3,27,61,8.147245068961223e-05,0.0002572796204034801
WDFY4,440,83,3.4041467681657582e-105,1.716009823872014e-103
WDHD1,131,71,1.6507244985414343e-05,5.745408576712101e-05
WDPCP,15,8,0.2079835180872558,0.3091210849641047
WDR1,31,39,0.2663369270832456,0.3805681840240193
WDR11,470,133,1.694960210162771e-92,4.100111477788269e-91
WDR12,8,10,0.6386653541581911,0.7669089488540646
WDR16,47,8,9.472293375068627e-08,4.554826859163922e-07
WDR17,46,88,3.0592745060277954e-05,0.00010169599829508639
WDR18,10,9,1.0,1.0
WDR19,30,41,0.1405154336652795,0.2201755340064492
WDR25,122,87,0.020983244843238134,0.041827269643726545
WDR26,33,14,0.010490851367756869,0.022665550013870803
WDR27,115,71,0.0016297757029716485,0.004239392313426858
WDR31,41,24,0.05467673463241214,0.0968463515679867
WDR34,45,23,0.01192146354925792,0.025287238836056547
WDR36,16,26,0.11445688644757593,0.18454130602291355
WDR38,49,23,0.0032552687691779457,0.0078303678864037
WDR4,25,20,0.6482096886114262,0.7709133039601651
WDR41,17,20,0.6163581868252415,0.7523917343156815
WDR44,8,12,0.37027889753256593,0.5014721960633074
WDR45B,19,8,0.05100892455609041,0.09105351015226458
WDR46,41,16,0.0015409954806354128,0.004016105848387435
WDR47,10,177,1.4570997295668478e-49,2.53339723814273e-48
WDR48,27,30,0.5880229844361826,0.7246334103527756
WDR49,22,21,1.0,1.0
WDR5,50,26,0.008727691106057651,0.01908960043610921
WDR52,35,26,0.35694060821460116,0.4875682196027887
WDR53,35,41,0.40524487807860754,0.5373456226054235
WDR59,57,15,5.83661522921309e-07,2.6048019599892765e-06
WDR62,28,199,7.453697370563839e-43,8.40611425680255e-42
WDR63,17,178,1.3346232349190734e-43,1.6103381714822746e-42
WDR64,21,16,0.5083056815584884,0.6460587146435074
WDR66,25,29,0.4876829680568626,0.6255634485654675
WDR7,47,47,0.8298301850596774,0.9086336099076517
WDR70,15,17,0.7204601062287859,0.8281239357080741
WDR72,89,51,0.001991544232998163,0.005071533729123309
WDR74,52,16,1.4324116572951958e-05,5.0274971766094466e-05
WDR75,10,10,1.0,1.0
WDR78,11,175,9.298918352838945e-48,1.5183516466994199e-46
WDR82,34,38,0.5424390856143277,0.6810865884401899
WDR83OS,9,5,0.4226607189952972,0.556265053508617
WDR87,28,204,1.2199100850073249e-44,1.6332878161301279e-43
WDR88,29,193,4.579902706902936e-40,4.5203218438302174e-39
WDR89,136,102,0.039886341832914035,0.0734910618194572
WDR90,27,7,0.0007582617367292291,0.0021046947171371915
WDR91,2,3,0.680022832919075,0.7924982929488241
WDR92,20,9,0.059968271422319905,0.10448195004709923
WDR96,467,114,5.975936144633752e-102,2.2726712092326132e-100
WDSUB1,11,9,0.8231147798009446,0.9047189446795246
WDTC1,28,182,9.988276876774235e-37,8.613312011647677e-36
WDYHV1,17,8,0.10603769801089757,0.17310348831989822
WFDC10A,10,1,0.011550556608657052,0.024622174169894456
WFDC11,10,1,0.011550556608657052,0.024622174169894456
WFDC8,10,1,0.011550556608657052,0.024622174169894456
WFIKKN2,12,5,0.14213395782907973,0.22213236730216765
WFS1,32,38,0.3875303145978979,0.5168217672132122
WHSC1,31,39,0.2663369270832456,0.3805681840240193
WHSC1L1,35,10,0.00021711505582627013,0.0006519093281275695
WIBG,40,40,0.9075891651370789,0.9717608295573199
WIF1,49,40,0.5069062741475122,0.6448504693005563
WIPF3,2,2,1.0,1.0
WIPI1,13,1,0.001783177570548905,0.0045828731334107186
WIPI2,4,9,0.16844137442837442,0.25789909731963884
WISP1,20,12,0.2124514425095564,0.3138715154778281
WISP3,103,64,0.003214558693355407,0.007743601778637736
WLS,8,176,2.0090390962311685e-51,3.7724731629480765e-50
WNK1,29,16,0.09286139458850537,0.15386762293277387
WNK2,45,24,0.017788284856181166,0.03611021825804776
WNK3,2,9,0.03390424597267783,0.06381560130664254
WNT1,46,45,0.9132363404012958,0.9756184424799144
WNT11,52,13,1.1734686144511066e-06,5.002226312793565e-06
WNT16,2,2,1.0,1.0
WNT2,2,1,1.0,1.0
WNT2B,12,178,4.041665616872934e-48,6.664533578119123e-47
WNT3,19,8,0.05100892455609041,0.09105351015226458
WNT3A,21,13,0.2263790844605087,0.3306754771261923
WNT4,39,184,4.542755426699989e-31,3.528504240945566e-30
WNT5A,33,34,0.8012919953054466,0.895677383248636
WNT7A,25,20,0.6482096886114262,0.7709133039601651
WNT7B,166,58,4.992765671005528e-15,3.2496241728702356e-14
WNT8A,20,30,0.11297434711625293,0.18234668984424104
WNT9A,22,13,0.1725099392809103,0.26200023333109235
WRAP53,67,9,2.5037632322425706e-12,1.5135425060260723e-11
WRAP73,67,192,4.38510755873459e-21,3.24978222729704e-20
WRB,25,22,0.8816257140972298,0.9512160796644822
WRN,37,12,0.0006219767304888679,0.0017575873674574442
WRNIP1,51,32,0.052815929021198554,0.09414986184365073
WSCD1,56,7,1.2224462245195014e-10,6.692269382190944e-10
WSCD2,30,42,0.11249638089043962,0.1820838954569749
WT1,56,56,0.841996696083748,0.9172872846885244
WTAPP1,49,12,2.1252990824413047e-06,8.659138274052964e-06
WWC1,30,43,0.0893157009698094,0.14868134529792518
WWC2,53,89,0.000430232214750691,0.0012510546515650174
WWOX,60,20,7.534380242930925e-06,2.7706599757480627e-05
WWP1,17,10,0.24528349080208264,0.35531809053316155
WWP2,49,15,2.63055934039684e-05,8.864123466002989e-05
WWTR1,28,23,0.6673931219068117,0.786443322661133
XAB2,12,5,0.14213395782907973,0.22213236730216765
XAF1,57,9,1.0127259424543592e-09,5.360524703153412e-09
XAGE2B,6,25,0.0003612854441977449,0.001060005848191118
XBP1,150,38,7.727049655733102e-19,5.48821465382613e-18
XCL2,4,1,0.374511179720651,0.5037524124072009
