Gene,GBM_mut,LGG_mut,pval,FDR
A1CF,3,3,0.4235081060898829,1.0
A2BP1,4,5,0.506868682875917,1.0
A2M,2,5,1.0,1.0
A2ML1,0,5,0.16968917798636085,1.0
AACS,2,2,0.6129467360897645,1.0
AADACL2,2,5,1.0,1.0
AADACL4,4,2,0.19015132781181593,1.0
AARS,1,3,1.0,1.0
AATF,0,3,0.555300505294623,1.0
ABCA1,1,5,0.6704048423590807,1.0
ABCA10,4,1,0.05190631466953338,0.9984238280609337
ABCA12,1,3,1.0,1.0
ABCA13,5,12,0.7989287519035151,1.0
ABCA2,0,3,0.555300505294623,1.0
ABCA3,1,3,1.0,1.0
ABCA4,3,6,1.0,1.0
ABCA5,3,3,0.4235081060898829,1.0
ABCA6,3,4,0.6988110156411875,1.0
ABCA7,2,10,0.23385314602648125,1.0
ABCA8,0,4,0.3041276425443637,1.0
ABCA9,3,2,0.3479791729957157,1.0
ABCB1,10,5,0.012565047405210774,0.9820527181773393
ABCB10,0,3,0.555300505294623,1.0
ABCB11,2,1,0.2776318594459757,1.0
ABCB4,6,5,0.2039365389802441,1.0
ABCB5,3,4,0.6988110156411875,1.0
ABCB7,1,4,0.6635915057670203,1.0
ABCB9,2,2,0.6129467360897645,1.0
ABCC1,1,2,1.0,1.0
ABCC10,2,7,0.7264026999583479,1.0
ABCC11,1,6,0.43173728841039627,1.0
ABCC3,1,3,1.0,1.0
ABCC4,4,3,0.2440874242159363,1.0
ABCC5,3,1,0.12322231267327528,1.0
ABCC8,1,2,1.0,1.0
ABCC9,11,4,0.00396185052837297,0.6209917713901175
ABCD2,3,2,0.3479791729957157,1.0
ABCE1,0,3,0.555300505294623,1.0
ABCF1,2,2,0.6129467360897645,1.0
ABCF2,2,2,0.6129467360897645,1.0
ABCG1,2,1,0.2776318594459757,1.0
ABCG2,2,1,0.2776318594459757,1.0
ABCG4,1,3,1.0,1.0
ABCG5,1,2,1.0,1.0
ABCG8,1,2,1.0,1.0
ABHD8,1,2,1.0,1.0
ABI3BP,2,4,1.0,1.0
ABL1,2,1,0.2776318594459757,1.0
ABL2,2,1,0.2776318594459757,1.0
ABLIM3,4,5,0.506868682875917,1.0
ABP1,4,3,0.2440874242159363,1.0
ABR,1,2,1.0,1.0
ABTB2,0,3,0.555300505294623,1.0
ACAA2,0,3,0.555300505294623,1.0
ACACA,5,8,0.774711300113603,1.0
ACACB,7,10,0.6104708293333782,1.0
ACAD11,2,3,1.0,1.0
ACAD8,2,2,0.6129467360897645,1.0
ACADS,3,2,0.3479791729957157,1.0
ACADVL,1,2,1.0,1.0
ACAN,5,10,1.0,1.0
ACAP1,2,2,0.6129467360897645,1.0
ACAP2,2,1,0.2776318594459757,1.0
ACAP3,2,1,0.2776318594459757,1.0
ACCN1,3,1,0.12322231267327528,1.0
ACCN3,1,3,1.0,1.0
ACCN5,1,2,1.0,1.0
ACE,5,4,0.2888957366365076,1.0
ACE2,2,2,0.6129467360897645,1.0
ACIN1,2,3,1.0,1.0
ACLY,1,3,1.0,1.0
ACO1,1,4,0.6635915057670203,1.0
ACO2,0,3,0.555300505294623,1.0
ACOT11,1,3,1.0,1.0
ACOT4,1,2,1.0,1.0
ACOT9,1,2,1.0,1.0
ACOXL,1,2,1.0,1.0
ACPP,0,4,0.3041276425443637,1.0
ACRC,4,4,0.45877715501005295,1.0
ACSBG1,0,5,0.16968917798636085,1.0
ACSF3,0,3,0.555300505294623,1.0
ACSL1,1,3,1.0,1.0
ACSL4,1,5,0.6704048423590807,1.0
ACSM1,2,5,1.0,1.0
ACSM2A,1,3,1.0,1.0
ACSM2B,4,3,0.2440874242159363,1.0
ACSM4,5,2,0.05296050564450086,0.9984238280609337
ACSM5,1,6,0.43173728841039627,1.0
ACTA2,1,2,1.0,1.0
ACTBL2,1,2,1.0,1.0
ACTL7B,2,1,0.2776318594459757,1.0
ACTL9,2,1,0.2776318594459757,1.0
ACTN1,2,1,0.2776318594459757,1.0
ACTN3,0,3,0.555300505294623,1.0
ACTRT1,3,3,0.4235081060898829,1.0
ACTRT2,1,2,1.0,1.0
ACVR1B,0,3,0.555300505294623,1.0
ACVR1C,2,1,0.2776318594459757,1.0
ACVRL1,1,5,0.6704048423590807,1.0
ADAD1,1,2,1.0,1.0
ADAM10,1,2,1.0,1.0
ADAM2,2,5,1.0,1.0
ADAM20,1,2,1.0,1.0
ADAM22,4,3,0.2440874242159363,1.0
ADAM28,3,8,0.7560312109963104,1.0
ADAM29,9,0,6.720111687180754e-05,0.03072211059656135
ADAM30,4,2,0.19015132781181593,1.0
ADAM32,2,2,0.6129467360897645,1.0
ADAM33,2,1,0.2776318594459757,1.0
ADAM7,2,7,0.7264026999583479,1.0
ADAMDEC1,3,1,0.12322231267327528,1.0
ADAMTS1,1,2,1.0,1.0
ADAMTS10,4,1,0.05190631466953338,0.9984238280609337
ADAMTS12,4,4,0.45877715501005295,1.0
ADAMTS13,1,2,1.0,1.0
ADAMTS15,1,5,0.6704048423590807,1.0
ADAMTS16,8,4,0.02910310359528468,0.9984238280609337
ADAMTS18,3,2,0.3479791729957157,1.0
ADAMTS19,5,3,0.1341087670241668,1.0
ADAMTS2,4,5,0.506868682875917,1.0
ADAMTS20,4,4,0.45877715501005295,1.0
ADAMTS3,2,7,0.7264026999583479,1.0
ADAMTS5,1,5,0.6704048423590807,1.0
ADAMTS7,5,2,0.05296050564450086,0.9984238280609337
ADAMTS8,3,1,0.12322231267327528,1.0
ADAMTS9,0,8,0.05607064996105088,1.0
ADAMTSL1,2,4,1.0,1.0
ADAMTSL3,2,3,1.0,1.0
ADAMTSL4,1,2,1.0,1.0
ADAP1,2,1,0.2776318594459757,1.0
ADAR,0,3,0.555300505294623,1.0
ADARB2,3,2,0.3479791729957157,1.0
ADC,2,2,0.6129467360897645,1.0
ADCY1,3,2,0.3479791729957157,1.0
ADCY10,2,3,1.0,1.0
ADCY2,3,3,0.4235081060898829,1.0
ADCY3,3,2,0.3479791729957157,1.0
ADCY4,1,5,0.6704048423590807,1.0
ADCY5,6,2,0.023696211745832373,0.9984238280609337
ADCY7,1,2,1.0,1.0
ADCY8,2,1,0.2776318594459757,1.0
ADCY9,4,5,0.506868682875917,1.0
ADCYAP1R1,1,4,0.6635915057670203,1.0
ADD2,2,2,0.6129467360897645,1.0
ADH1A,2,1,0.2776318594459757,1.0
ADH1B,2,2,0.6129467360897645,1.0
ADH1C,2,6,0.7207249349769386,1.0
ADNP2,4,2,0.19015132781181593,1.0
ADRA2C,2,1,0.2776318594459757,1.0
ADRBK1,0,3,0.555300505294623,1.0
ADRBK2,2,4,1.0,1.0
ADSL,0,3,0.555300505294623,1.0
AEBP1,1,5,0.6704048423590807,1.0
AFAP1L2,1,2,1.0,1.0
AFF2,7,10,0.6104708293333782,1.0
AFF3,1,4,0.6635915057670203,1.0
AFF4,1,3,1.0,1.0
AFM,6,4,0.10390045357003576,1.0
AFP,2,3,1.0,1.0
AFTPH,0,4,0.3041276425443637,1.0
AGAP1,0,4,0.3041276425443637,1.0
AGAP11,0,3,0.555300505294623,1.0
AGAP2,1,4,0.6635915057670203,1.0
AGAP3,4,4,0.45877715501005295,1.0
AGAP6,3,1,0.12322231267327528,1.0
AGAP7,1,2,1.0,1.0
AGBL1,0,5,0.16968917798636085,1.0
AGBL2,1,3,1.0,1.0
AGBL5,0,3,0.555300505294623,1.0
AGFG2,0,3,0.555300505294623,1.0
AGL,1,5,0.6704048423590807,1.0
AGPS,0,3,0.555300505294623,1.0
AGRN,2,1,0.2776318594459757,1.0
AGTR2,1,3,1.0,1.0
AGXT2L1,1,3,1.0,1.0
AHCTF1,0,3,0.555300505294623,1.0
AHDC1,1,5,0.6704048423590807,1.0
AHI1,0,3,0.555300505294623,1.0
AHNAK,8,8,0.19683206652272855,1.0
AHNAK2,17,12,0.008830455962886785,0.9140354983471113
AHR,4,2,0.19015132781181593,1.0
AHRR,1,2,1.0,1.0
AICDA,2,2,0.6129467360897645,1.0
AIFM1,2,3,1.0,1.0
AIFM3,1,2,1.0,1.0
AIM1,4,3,0.2440874242159363,1.0
AIM1L,0,3,0.555300505294623,1.0
AK7,4,4,0.45877715501005295,1.0
AKAP11,1,2,1.0,1.0
AKAP13,1,5,0.6704048423590807,1.0
AKAP14,1,2,1.0,1.0
AKAP2,3,3,0.4235081060898829,1.0
AKAP4,2,6,0.7207249349769386,1.0
AKAP5,1,2,1.0,1.0
AKAP6,3,5,1.0,1.0
AKAP8,1,4,0.6635915057670203,1.0
AKAP9,5,7,0.7610101658739366,1.0
AKD1,3,4,0.6988110156411875,1.0
AKNA,1,2,1.0,1.0
AKNAD1,1,2,1.0,1.0
AKR1B10,1,2,1.0,1.0
AKR1E2,1,2,1.0,1.0
AKR7A3,2,1,0.2776318594459757,1.0
ALB,4,2,0.19015132781181593,1.0
ALDH1A3,1,3,1.0,1.0
ALDH1B1,0,3,0.555300505294623,1.0
ALDH1L1,0,3,0.555300505294623,1.0
ALDH1L2,1,2,1.0,1.0
ALDH3A1,2,3,1.0,1.0
ALDH3B2,1,2,1.0,1.0
ALDH6A1,1,2,1.0,1.0
ALG13,0,3,0.555300505294623,1.0
ALG3,2,2,0.6129467360897645,1.0
ALK,2,2,0.6129467360897645,1.0
ALLC,4,1,0.05190631466953338,0.9984238280609337
ALMS1,2,10,0.23385314602648125,1.0
ALOX5,1,2,1.0,1.0
ALPK1,3,3,0.4235081060898829,1.0
ALPK2,2,3,1.0,1.0
ALPK3,2,2,0.6129467360897645,1.0
ALPP,2,5,1.0,1.0
ALPPL2,4,2,0.19015132781181593,1.0
ALS2CR11,2,1,0.2776318594459757,1.0
ALS2CR12,2,1,0.2776318594459757,1.0
ALS2CR8,2,1,0.2776318594459757,1.0
ALX1,3,3,0.4235081060898829,1.0
AMAC1,3,2,0.3479791729957157,1.0
AMBRA1,2,4,1.0,1.0
AMELX,1,2,1.0,1.0
AMFR,0,3,0.555300505294623,1.0
AMIGO2,0,3,0.555300505294623,1.0
AMMECR1,0,5,0.16968917798636085,1.0
AMMECR1L,1,2,1.0,1.0
AMOT,1,4,0.6635915057670203,1.0
AMOTL1,1,4,0.6635915057670203,1.0
AMPD1,3,4,0.6988110156411875,1.0
AMPD2,0,4,0.3041276425443637,1.0
AMPH,4,0,0.014320856262155878,0.9820527181773393
AMT,2,1,0.2776318594459757,1.0
AMY2B,2,3,1.0,1.0
AMZ1,1,2,1.0,1.0
ANAPC1,1,2,1.0,1.0
ANAPC5,0,3,0.555300505294623,1.0
ANGPT4,4,3,0.2440874242159363,1.0
ANGPTL1,2,2,0.6129467360897645,1.0
ANGPTL2,1,2,1.0,1.0
ANK1,5,5,0.328575491331887,1.0
ANK2,8,4,0.02910310359528468,0.9984238280609337
ANK3,2,7,0.7264026999583479,1.0
ANKAR,1,5,0.6704048423590807,1.0
ANKFN1,2,1,0.2776318594459757,1.0
ANKFY1,1,3,1.0,1.0
ANKHD1,1,2,1.0,1.0
ANKLE2,2,3,1.0,1.0
ANKRD11,0,9,0.03128092974573639,0.9984238280609337
ANKRD12,2,1,0.2776318594459757,1.0
ANKRD17,2,6,0.7207249349769386,1.0
ANKRD24,1,3,1.0,1.0
ANKRD26,2,2,0.6129467360897645,1.0
ANKRD30A,1,14,0.025292195049797697,0.9984238280609337
ANKRD30B,3,6,1.0,1.0
ANKRD33,3,1,0.12322231267327528,1.0
ANKRD34B,1,2,1.0,1.0
ANKRD36,0,7,0.1027867894601106,1.0
ANKRD40,1,2,1.0,1.0
ANKRD44,1,2,1.0,1.0
ANKRD46,1,3,1.0,1.0
ANKRD50,1,5,0.6704048423590807,1.0
ANKRD56,1,4,0.6635915057670203,1.0
ANKRD6,2,2,0.6129467360897645,1.0
ANKS4B,1,2,1.0,1.0
ANKS6,2,1,0.2776318594459757,1.0
ANLN,2,4,1.0,1.0
ANO1,3,6,1.0,1.0
ANO2,7,6,0.15288448785626058,1.0
ANO3,0,5,0.16968917798636085,1.0
ANO4,5,1,0.021100511734372707,0.9984238280609337
ANO5,4,2,0.19015132781181593,1.0
ANO7,3,1,0.12322231267327528,1.0
ANO8,0,3,0.555300505294623,1.0
ANO9,4,6,0.7449010997430616,1.0
ANPEP,2,2,0.6129467360897645,1.0
ANTXR1,0,3,0.555300505294623,1.0
ANXA3,1,2,1.0,1.0
AOAH,2,2,0.6129467360897645,1.0
AOX1,4,4,0.45877715501005295,1.0
AP1B1,1,2,1.0,1.0
AP3D1,0,3,0.555300505294623,1.0
AP4B1,1,3,1.0,1.0
AP4E1,0,4,0.3041276425443637,1.0
APAF1,0,3,0.555300505294623,1.0
APBA1,1,3,1.0,1.0
APBB1,2,1,0.2776318594459757,1.0
APBB1IP,2,2,0.6129467360897645,1.0
APC,1,2,1.0,1.0
APC2,3,0,0.041546220364935736,0.9984238280609337
APEX2,1,4,0.6635915057670203,1.0
APLNR,1,2,1.0,1.0
APLP2,3,1,0.12322231267327528,1.0
APOA4,0,3,0.555300505294623,1.0
APOB,14,16,0.17392389037757278,1.0
APOB48R,2,2,0.6129467360897645,1.0
APOBEC1,3,3,0.4235081060898829,1.0
APOBEC3F,2,2,0.6129467360897645,1.0
APOBEC3H,1,2,1.0,1.0
APOF,3,0,0.041546220364935736,0.9984238280609337
APOO,1,2,1.0,1.0
APP,1,3,1.0,1.0
APPBP2,1,3,1.0,1.0
APPL1,1,3,1.0,1.0
APPL2,1,2,1.0,1.0
AQP10,3,2,0.3479791729957157,1.0
AQP3,0,3,0.555300505294623,1.0
AQP4,0,3,0.555300505294623,1.0
AQP7,1,3,1.0,1.0
AQR,3,1,0.12322231267327528,1.0
AR,0,6,0.09773391900633387,1.0
ARAP1,0,4,0.3041276425443637,1.0
ARAP2,2,3,1.0,1.0
ARAP3,4,6,0.7449010997430616,1.0
AREG,1,2,1.0,1.0
ARFGEF1,2,3,1.0,1.0
ARFGEF2,3,3,0.4235081060898829,1.0
ARHGAP10,1,2,1.0,1.0
ARHGAP11A,0,3,0.555300505294623,1.0
ARHGAP18,0,3,0.555300505294623,1.0
ARHGAP20,1,2,1.0,1.0
ARHGAP21,3,3,0.4235081060898829,1.0
ARHGAP25,2,3,1.0,1.0
ARHGAP26,1,4,0.6635915057670203,1.0
ARHGAP28,3,2,0.3479791729957157,1.0
ARHGAP29,1,2,1.0,1.0
ARHGAP30,1,2,1.0,1.0
ARHGAP31,0,4,0.3041276425443637,1.0
ARHGAP32,3,2,0.3479791729957157,1.0
ARHGAP36,1,4,0.6635915057670203,1.0
ARHGAP39,1,3,1.0,1.0
ARHGAP4,2,2,0.6129467360897645,1.0
ARHGAP5,3,2,0.3479791729957157,1.0
ARHGAP6,2,2,0.6129467360897645,1.0
ARHGAP9,2,2,0.6129467360897645,1.0
ARHGEF10,2,1,0.2776318594459757,1.0
ARHGEF10L,0,3,0.555300505294623,1.0
ARHGEF11,2,1,0.2776318594459757,1.0
ARHGEF12,1,3,1.0,1.0
ARHGEF15,0,3,0.555300505294623,1.0
ARHGEF16,3,2,0.3479791729957157,1.0
ARHGEF17,2,1,0.2776318594459757,1.0
ARHGEF18,1,2,1.0,1.0
ARHGEF2,0,4,0.3041276425443637,1.0
ARHGEF4,0,4,0.3041276425443637,1.0
ARHGEF5,2,1,0.2776318594459757,1.0
ARHGEF6,2,5,1.0,1.0
ARHGEF9,2,5,1.0,1.0
ARID1A,2,20,0.010790108547733213,0.9395958014740382
ARID1B,1,8,0.17377216114695537,1.0
ARID2,2,11,0.23817539199374319,1.0
ARID3B,1,1,1.0,1.0
ARID4A,2,2,0.6129467360897645,1.0
ARID4B,2,4,1.0,1.0
ARL4A,0,3,0.555300505294623,1.0
ARL6,2,4,1.0,1.0
ARMC1,1,2,1.0,1.0
ARMC3,4,3,0.2440874242159363,1.0
ARMC4,4,1,0.05190631466953338,0.9984238280609337
ARMC8,1,2,1.0,1.0
ARMC9,1,2,1.0,1.0
ARMCX2,2,3,1.0,1.0
ARNTL2,2,3,1.0,1.0
ARPM1,1,2,1.0,1.0
ARSD,0,3,0.555300505294623,1.0
ARSE,3,3,0.4235081060898829,1.0
ARSF,2,1,0.2776318594459757,1.0
ARSI,1,3,1.0,1.0
ARSK,2,3,1.0,1.0
ART1,2,2,0.6129467360897645,1.0
ASAP1,2,5,1.0,1.0
ASB10,1,2,1.0,1.0
ASB12,1,2,1.0,1.0
ASB15,2,2,0.6129467360897645,1.0
ASB2,2,1,0.2776318594459757,1.0
ASB9,1,3,1.0,1.0
ASCC3,4,1,0.05190631466953338,0.9984238280609337
ASNS,2,2,0.6129467360897645,1.0
ASNSD1,1,2,1.0,1.0
ASPH,0,3,0.555300505294623,1.0
ASPM,4,9,1.0,1.0
ASS1,1,3,1.0,1.0
ASTL,2,3,1.0,1.0
ASTN1,0,5,0.16968917798636085,1.0
ASTN2,1,2,1.0,1.0
ASXL2,0,3,0.555300505294623,1.0
ASXL3,1,4,0.6635915057670203,1.0
ASZ1,3,2,0.3479791729957157,1.0
ATAD2,2,3,1.0,1.0
ATAD3B,1,2,1.0,1.0
ATAD3C,1,2,1.0,1.0
ATAD5,0,3,0.555300505294623,1.0
ATCAY,4,2,0.19015132781181593,1.0
ATE1,1,2,1.0,1.0
ATF6,1,2,1.0,1.0
ATF7IP,2,1,0.2776318594459757,1.0
ATF7IP2,5,3,0.1341087670241668,1.0
ATG16L2,1,2,1.0,1.0
ATG2A,2,3,1.0,1.0
ATG2B,2,4,1.0,1.0
ATG4B,1,2,1.0,1.0
ATG5,1,3,1.0,1.0
ATM,4,4,0.45877715501005295,1.0
ATN1,3,6,1.0,1.0
ATP10A,2,4,1.0,1.0
ATP10B,3,8,0.7560312109963104,1.0
ATP10D,2,5,1.0,1.0
ATP11A,2,4,1.0,1.0
ATP11B,2,1,0.2776318594459757,1.0
ATP11C,4,4,0.45877715501005295,1.0
ATP12A,0,6,0.09773391900633387,1.0
ATP13A1,2,2,0.6129467360897645,1.0
ATP13A2,2,1,0.2776318594459757,1.0
ATP13A3,1,3,1.0,1.0
ATP13A5,0,4,0.3041276425443637,1.0
ATP1A2,2,5,1.0,1.0
ATP1B4,0,3,0.555300505294623,1.0
ATP2A1,2,1,0.2776318594459757,1.0
ATP2A3,2,2,0.6129467360897645,1.0
ATP2B2,4,4,0.45877715501005295,1.0
ATP2B3,2,5,1.0,1.0
ATP4A,1,5,0.6704048423590807,1.0
ATP5B,1,2,1.0,1.0
ATP6AP1,1,2,1.0,1.0
ATP6V0A4,3,0,0.041546220364935736,0.9984238280609337
ATP7A,3,6,1.0,1.0
ATP7B,0,3,0.555300505294623,1.0
ATP8A1,2,3,1.0,1.0
ATP8A2,3,2,0.3479791729957157,1.0
ATP8B3,3,3,0.4235081060898829,1.0
ATP8B4,5,5,0.328575491331887,1.0
ATP9A,2,6,0.7207249349769386,1.0
ATR,4,4,0.45877715501005295,1.0
ATRNL1,2,1,0.2776318594459757,1.0
ATRX,16,197,7.090075681442032e-26,1.9448077594195495e-22
ATXN1,1,2,1.0,1.0
ATXN2L,1,3,1.0,1.0
ATXN7,1,2,1.0,1.0
AURKA,1,2,1.0,1.0
AUTS2,1,7,0.27372353182729653,1.0
AVIL,1,2,1.0,1.0
AVPR1A,2,4,1.0,1.0
AXIN1,3,1,0.12322231267327528,1.0
AXL,2,2,0.6129467360897645,1.0
AZGP1,5,0,0.004924491660311503,0.6282735174062537
AZI1,2,1,0.2776318594459757,1.0
B3GNT3,2,2,0.6129467360897645,1.0
B3GNT5,0,3,0.555300505294623,1.0
B4GALNT1,1,2,1.0,1.0
B4GALNT2,1,2,1.0,1.0
B4GALNT3,1,2,1.0,1.0
BACH1,0,2,0.5461432441423886,1.0
BACH2,1,3,1.0,1.0
BAGE2,1,7,0.27372353182729653,1.0
BAHCC1,0,4,0.3041276425443637,1.0
BAHD1,3,1,0.12322231267327528,1.0
BAI1,0,5,0.16968917798636085,1.0
BAIAP2L1,2,3,1.0,1.0
BAIAP3,0,4,0.3041276425443637,1.0
BANK1,2,1,0.2776318594459757,1.0
BARD1,2,2,0.6129467360897645,1.0
BAT2,1,2,1.0,1.0
BAT2L1,1,3,1.0,1.0
BAZ1B,1,2,1.0,1.0
BAZ2A,1,2,1.0,1.0
BAZ2B,1,2,1.0,1.0
BBS7,0,4,0.3041276425443637,1.0
BBS9,1,3,1.0,1.0
BCAM,3,3,0.4235081060898829,1.0
BCAN,0,3,0.555300505294623,1.0
BCAR1,0,3,0.555300505294623,1.0
BCAR3,2,1,0.2776318594459757,1.0
BCAS3,1,2,1.0,1.0
BCL11A,6,3,0.07158905501404213,1.0
BCL11B,4,2,0.19015132781181593,1.0
BCL2,2,1,0.2776318594459757,1.0
BCL6,3,4,0.6988110156411875,1.0
BCL9,2,5,1.0,1.0
BCL9L,1,3,1.0,1.0
BCLAF1,6,6,0.3590510531208838,1.0
BCOR,6,16,0.5062818460426411,1.0
BCORL1,2,7,0.7264026999583479,1.0
BCR,0,3,0.555300505294623,1.0
BDP1,2,3,1.0,1.0
BEND2,0,5,0.16968917798636085,1.0
BFSP2,0,4,0.3041276425443637,1.0
BGN,0,3,0.555300505294623,1.0
BHLHB9,2,3,1.0,1.0
BICD1,1,2,1.0,1.0
BICD2,2,3,1.0,1.0
BIRC2,1,2,1.0,1.0
BIRC6,3,4,0.6988110156411875,1.0
BLK,2,3,1.0,1.0
BLM,2,2,0.6129467360897645,1.0
BMI1,2,1,0.2776318594459757,1.0
BMP1,0,3,0.555300505294623,1.0
BMP15,2,1,0.2776318594459757,1.0
BMP2K,1,2,1.0,1.0
BMP3,2,1,0.2776318594459757,1.0
BMP4,1,2,1.0,1.0
BMP5,4,2,0.19015132781181593,1.0
BMP6,0,3,0.555300505294623,1.0
BNC2,4,2,0.19015132781181593,1.0
BNIP1,1,3,1.0,1.0
BOC,1,3,1.0,1.0
BOD1L,4,7,1.0,1.0
BPI,2,2,0.6129467360897645,1.0
BPIL1,2,1,0.2776318594459757,1.0
BPIL2,4,1,0.05190631466953338,0.9984238280609337
BPTF,2,3,1.0,1.0
BRAF,6,5,0.2039365389802441,1.0
BRCA1,4,2,0.19015132781181593,1.0
BRCA2,4,7,1.0,1.0
BRD1,0,3,0.555300505294623,1.0
BRD2,0,3,0.555300505294623,1.0
BRD3,1,5,0.6704048423590807,1.0
BRD8,2,1,0.2776318594459757,1.0
BRDT,3,1,0.12322231267327528,1.0
BRPF3,1,3,1.0,1.0
BRWD1,1,6,0.43173728841039627,1.0
BRWD3,3,2,0.3479791729957157,1.0
BSG,0,4,0.3041276425443637,1.0
BSN,4,4,0.45877715501005295,1.0
BTAF1,2,2,0.6129467360897645,1.0
BTBD1,1,3,1.0,1.0
BTBD11,1,4,0.6635915057670203,1.0
BTBD16,1,2,1.0,1.0
BTK,1,2,1.0,1.0
BTN2A1,0,3,0.555300505294623,1.0
BTNL2,2,2,0.6129467360897645,1.0
BTNL3,1,2,1.0,1.0
BTNL8,0,5,0.16968917798636085,1.0
BUB1,1,3,1.0,1.0
BUD13,2,1,0.2776318594459757,1.0
BVES,3,2,0.3479791729957157,1.0
BZRAP1,1,4,0.6635915057670203,1.0
C10orf12,3,3,0.4235081060898829,1.0
C10orf140,1,2,1.0,1.0
C10orf18,2,2,0.6129467360897645,1.0
C10orf46,1,2,1.0,1.0
C10orf76,1,3,1.0,1.0
C10orf79,0,3,0.555300505294623,1.0
C11orf2,2,2,0.6129467360897645,1.0
C11orf30,1,3,1.0,1.0
C11orf41,1,6,0.43173728841039627,1.0
C11orf63,2,3,1.0,1.0
C11orf65,1,1,1.0,1.0
C11orf82,2,2,0.6129467360897645,1.0
C12orf12,2,4,1.0,1.0
C12orf35,2,3,1.0,1.0
C12orf40,2,3,1.0,1.0
C12orf50,2,2,0.6129467360897645,1.0
C12orf51,3,7,1.0,1.0
C12orf63,2,5,1.0,1.0
C13orf18,1,2,1.0,1.0
C13orf34,0,3,0.555300505294623,1.0
C14orf105,1,2,1.0,1.0
C14orf115,3,3,0.4235081060898829,1.0
C14orf118,0,3,0.555300505294623,1.0
C14orf145,2,4,1.0,1.0
C14orf174,1,2,1.0,1.0
C14orf37,2,4,1.0,1.0
C14orf39,2,1,0.2776318594459757,1.0
C14orf4,0,3,0.555300505294623,1.0
C14orf49,2,2,0.6129467360897645,1.0
C15orf2,6,13,1.0,1.0
C15orf27,1,2,1.0,1.0
C15orf39,2,1,0.2776318594459757,1.0
C15orf42,1,2,1.0,1.0
C15orf52,2,1,0.2776318594459757,1.0
C15orf55,1,3,1.0,1.0
C15orf58,0,3,0.555300505294623,1.0
C16orf45,1,2,1.0,1.0
C17orf47,2,4,1.0,1.0
C17orf53,1,4,0.6635915057670203,1.0
C17orf57,1,2,1.0,1.0
C17orf68,1,2,1.0,1.0
C17orf70,2,3,1.0,1.0
C17orf71,2,2,0.6129467360897645,1.0
C18orf55,1,2,1.0,1.0
C19orf21,2,3,1.0,1.0
C19orf26,0,3,0.555300505294623,1.0
C19orf28,3,1,0.12322231267327528,1.0
C19orf48,1,2,1.0,1.0
C1QTNF1,1,3,1.0,1.0
C1QTNF6,2,2,0.6129467360897645,1.0
C1S,2,2,0.6129467360897645,1.0
C1orf103,1,2,1.0,1.0
C1orf107,1,3,1.0,1.0
C1orf125,4,1,0.05190631466953338,0.9984238280609337
C1orf131,0,3,0.555300505294623,1.0
C1orf158,0,3,0.555300505294623,1.0
C1orf168,0,3,0.555300505294623,1.0
C1orf173,5,4,0.2888957366365076,1.0
C1orf175,2,3,1.0,1.0
C1orf177,4,0,0.014320856262155878,0.9820527181773393
C1orf201,1,2,1.0,1.0
C1orf38,1,3,1.0,1.0
C1orf65,1,3,1.0,1.0
C1orf66,1,2,1.0,1.0
C1orf69,2,1,0.2776318594459757,1.0
C1orf9,0,3,0.555300505294623,1.0
C2,2,5,1.0,1.0
C20orf135,0,3,0.555300505294623,1.0
C20orf152,2,1,0.2776318594459757,1.0
C20orf185,1,2,1.0,1.0
C20orf194,1,3,1.0,1.0
C20orf26,0,5,0.16968917798636085,1.0
C20orf54,1,2,1.0,1.0
C21orf29,3,2,0.3479791729957157,1.0
C21orf91,1,2,1.0,1.0
C2orf16,1,3,1.0,1.0
C2orf55,3,1,0.12322231267327528,1.0
C2orf65,2,1,0.2776318594459757,1.0
C2orf71,1,3,1.0,1.0
C2orf77,0,4,0.3041276425443637,1.0
C2orf85,0,4,0.3041276425443637,1.0
C2orf89,4,3,0.2440874242159363,1.0
C3,6,9,0.7850833846655179,1.0
C3orf15,2,3,1.0,1.0
C3orf17,2,1,0.2776318594459757,1.0
C3orf20,3,0,0.041546220364935736,0.9984238280609337
C3orf30,1,2,1.0,1.0
C3orf32,1,2,1.0,1.0
C3orf58,0,3,0.555300505294623,1.0
C3orf63,0,3,0.555300505294623,1.0
C3orf67,6,1,0.008356514170321445,0.8816122449689124
C4BPA,0,6,0.09773391900633387,1.0
C4orf14,0,3,0.555300505294623,1.0
C4orf19,0,3,0.555300505294623,1.0
C4orf21,2,5,1.0,1.0
C4orf35,2,1,0.2776318594459757,1.0
C4orf37,0,3,0.555300505294623,1.0
C5,1,3,1.0,1.0
C5AR1,3,1,0.12322231267327528,1.0
C5orf34,1,4,0.6635915057670203,1.0
C5orf35,1,2,1.0,1.0
C5orf36,2,2,0.6129467360897645,1.0
C5orf42,1,3,1.0,1.0
C6,1,3,1.0,1.0
C6orf10,1,2,1.0,1.0
C6orf127,2,1,0.2776318594459757,1.0
C6orf138,2,8,0.5073309250885738,1.0
C6orf165,0,3,0.555300505294623,1.0
C6orf167,2,3,1.0,1.0
C6orf170,5,0,0.004924491660311503,0.6282735174062537
C6orf211,2,1,0.2776318594459757,1.0
C6orf221,3,0,0.041546220364935736,0.9984238280609337
C7,0,4,0.3041276425443637,1.0
C7orf10,3,2,0.3479791729957157,1.0
